item_fat_content,item_identifier,item_type,outlet_establishment_year,outlet_identifier,outlet_location_type,outlet_size,outlet_type,item_visibility,item_weight,sales,rating
0.25,0.2612323491655969,0.0,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.07477278115720706,0.2036320333432569,0.21704306990200276,1.0
0.25,0.6784338896020539,0.2,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.13199042254600576,0.3242036320333432,0.9903827869798776,1.0
0.25,0.7169448010269576,0.2,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.12349232901287927,0.3301577850550759,0.3549472322392683,1.0
0.25,0.027599486521181,0.26666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.14522704382405432,0.26049419470080376,0.5133481381876958,1.0
0.25,0.2349165596919127,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.4401812408333617,0.16344150044656147,0.49201352810545407,1.0
0.25,0.6225930680359435,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.028355393050628404,0.2009526644834772,0.38561976651793906,1.0
0.25,0.4711168164313222,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.0705904507173893,0.6427508186960404,0.13339139824379112,1.0
0.25,0.18035943517329908,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.08489327798693141,0.8809169395653469,0.3803922267723381,1.0
0.25,0.6553273427471117,0.4,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.15987212202286044,0.2944328669246799,0.3388511976312233,1.0
0.25,0.5982028241335045,0.4,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.21155226236849903,0.35397439714200657,0.03364369197753467,1.0
0.25,0.16944801026957637,0.4,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.0,0.657636201250372,0.3423698972488778,1.0
0.25,0.082798459563543,0.4666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.0183574654663919,0.07889252753795772,0.520418644608792,1.0
0.25,0.03530166880616174,0.4666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.44349710605495185,0.25751711818993755,0.5181622625620548,1.0
0.25,0.8709884467265725,0.5333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.1798541644879683,0.3599285501637392,0.2267944094696738,1.0
0.25,0.8985879332477534,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.14473755774310837,0.09377791009228936,0.3344725600852977,1.0
0.25,0.9922978177150192,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.07748863315799398,0.108663292646621,0.4824183865425232,1.0
0.25,0.987163029525032,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.24561094462077993,0.2762727002083954,0.324587093970078,1.0
0.25,0.8613607188703465,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.24386222167715255,0.40160762131586786,0.6344525259933853,1.0
0.25,0.93196405648267,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.03810640644356744,0.4790116105983923,0.660724351268939,1.0
0.25,0.9448010269576379,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.5801384245144818,0.7558797261089609,0.9430556404457755,1.0
0.25,0.8966623876765083,0.6,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.3439145359517191,0.8660315570110153,0.0453721247682497,1.0
0.25,0.36392811296534017,0.6666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.13717027815452587,0.3122953259898779,0.40327947897778593,1.0
0.25,0.3549422336328626,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.05116815695802941,0.19946412622804405,0.9267923721043947,1.0
0.25,0.548780487804878,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.1479152653155237,0.3718368562072046,0.8825705098167049,1.0
0.25,0.6566110397946084,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.10511611664136591,0.44924084548972903,0.49356617022866023,1.0
0.5,0.6264441591784339,0.0,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.38712738198015745,0.6516820482286394,0.978218867360729,1.0
0.5,0.803594351732991,0.0,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.4052462198567535,0.9612980053587377,0.2908092754449946,1.0
0.5,0.4473684210526315,0.06666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.15466937110588092,0.20512057159869007,0.9173203213604169,1.0
0.5,0.646341463414634,0.2,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.15686415711396448,0.8898481690979458,0.2303241448159241,1.0
0.5,0.09370988446726572,0.26666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.15189825298387177,0.5623697529026497,0.4846747685892604,1.0
0.5,0.6662387676508343,0.26666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.0,0.9345043167609408,0.6918103009188518,1.0
0.5,0.0949935815147625,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.3410249969875601,0.40160762131586786,0.9592858016013692,1.0
0.5,0.46662387676508343,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.39435123194184846,0.41947008038106576,0.598987938797547,1.0
0.5,0.11296534017971757,0.3333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.5073275319809113,0.6814528133373028,0.23682503786103812,1.0
0.5,0.5712451861360719,0.6666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.06366759216541629,0.33581423042572195,0.7038290582618557,1.0
0.5,0.628369704749679,0.6666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.13595051490589438,0.5415302173265852,0.02828202568438498,1.0
0.5,0.6694480102695763,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.13974007370125827,0.30038701994641254,0.9674955347744296,1.0
0.5,0.6700898587933247,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.05839003732108767,0.3655849955343852,0.17917693838328277,1.0
0.5,0.7406931964056482,0.8666666666666667,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.2970068708631891,0.4611491515331944,0.11827839238297036,1.0
0.75,0.8164313222079589,0.5333333333333333,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.050484063306471864,0.40726406668651377,0.08070258541653935,1.0
1.0,0.6007702182284981,0.0,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.9498377670690916,0.46412622804406073,0.19924923089460708,1.0
1.0,0.7310654685494223,0.26666666666666666,0.09090909090909349,1.0,0.0,0.5,0.3333333333333333,0.5831977061421602,0.9612980053587377,0.2701784052862838,1.0
0.0,0.9364569961489088,0.7333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.11941530066369607,0.4790116105983923,0.32656418719312186,1.0
0.25,0.34852374839537864,0.2,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,1.0,0.4790116105983923,0.3788395846491317,1.0
0.25,0.306803594351733,0.26666666666666666,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,1.0,0.4790116105983923,0.9842953093060056,1.0
0.25,0.2066752246469833,0.4,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.19300400606666995,0.4790116105983923,0.3329088822334957,1.0
0.25,0.5847240051347882,0.4,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.7251184418903218,0.4790116105983923,0.5054508010241157,1.0
0.25,0.8080872913992297,0.4,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.2299334446598785,0.4790116105983923,0.5783460329102406,1.0
0.25,0.8112965340179717,0.5333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.22451634426267528,0.4790116105983923,0.49653732792752414,1.0
0.25,0.8786906290115533,0.5333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.0,0.4790116105983923,0.3912717573633777,1.0
0.25,0.9646983311938382,0.5333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.22761478824658857,0.4790116105983923,0.4867859883598531,1.0
0.25,0.9852374839537869,0.5333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.15830352040497805,0.4790116105983923,0.7607623820874846,1.0
0.25,0.8504492939666238,0.6,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.4690518063885564,0.4790116105983923,0.6725979463357985,1.0
0.25,0.8639281129653401,0.6,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.5265282663044306,0.4790116105983923,0.9043185352701886,1.0
0.25,0.9480102695763799,0.6,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.8090800333903096,0.4790116105983923,0.6936422318657512,1.0
0.25,0.956354300385109,0.6,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.34608019639245563,0.4790116105983923,0.5793511331146561,1.0
0.25,0.4249037227214377,0.6666666666666666,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.14950159332110124,0.4790116105983923,0.46277054513103666,1.0
0.25,0.3414634146341463,0.8,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.6558485764406969,0.4790116105983923,0.012443208442841747,1.0
0.5,0.37676508344030807,0.13333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.5031484774020321,0.4790116105983923,0.8550142955130425,1.0
0.5,0.3722721437740693,0.2,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.9298779004476576,0.4790116105983923,0.3220403873710518,1.0
0.5,0.2503209242618742,0.4,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,1.0,0.4790116105983923,0.6277954349435311,1.0
0.5,0.5109114249037227,0.6666666666666666,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.39535165027745445,0.4790116105983923,0.2975784215852061,1.0
0.5,0.26636713735558404,1.0,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.06290391346236739,0.4790116105983923,0.6051985072903721,1.0
1.0,0.19319640564826698,0.2,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.07318466724613347,0.4790116105983923,0.3076311214337619,1.0
1.0,0.220795892169448,0.3333333333333333,0.6363636363636545,0.4444444444444444,0.0,1.0,0.0,0.0,0.4790116105983923,0.22269506074744147,1.0
0.25,0.4807445442875481,0.0,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.4235355402720031,0.9553438523370053,0.3743047490984659,1.0
0.25,0.29139922978177146,0.2,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.05326197807454028,0.11134266150640071,0.35904658096150055,1.0
0.25,0.6142490372272144,0.2,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.7725601998765022,0.14557904138136352,0.3244419316939334,1.0
0.25,0.41976893453145053,0.2,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.37671251689881186,0.711223578445966,0.7537139471235799,1.0
0.25,0.027599486521181,0.26666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.1450016064219937,0.26049419470080376,0.5231105134839625,1.0
0.25,0.5892169448010269,0.26666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.12345572305279727,0.4790116105983923,0.020787068163451022,1.0
0.25,0.23042362002567393,0.3333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.1371110575282767,0.7707651086632927,0.9898242093324912,1.0
0.25,0.31899871630295246,0.4,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.1917615669208257,0.5087823757070555,0.6121238514353239,1.0
0.25,0.7894736842105262,0.4,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.17505426282502748,0.6874069663590354,0.9382304803428207,1.0
0.25,0.82798459563543,0.5333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.22914904435048825,0.6219112831199762,0.4626253828548921,1.0
0.25,0.9396662387676508,0.5333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.09646607316604791,0.7767192616850254,0.8632019572289116,1.0
0.25,0.9480102695763799,0.6,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.462101475507467,0.7022923489133672,0.7084980203600705,1.0
0.25,0.9820282413350448,0.6,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.08004451394961853,0.7767192616850254,0.6426512234378502,1.0
0.25,0.9133504492939666,0.6,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.551234702348106,0.8749627865436143,0.004948250921907815,1.0
0.25,0.910783055198973,0.6,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.10882017648675293,0.9404584697826734,0.19033575779801562,1.0
0.25,0.383183568677792,0.6666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.054245343563952504,0.0961595713009824,0.14725312226229045,1.0
0.25,0.6797175866495506,0.6666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.16603255200563183,0.7022923489133672,0.5708621111179023,1.0
0.25,0.17073170731707316,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.594668179141527,0.782673414706758,0.6423498631569654,1.0
0.25,0.8093709884467265,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.26623697950517816,0.791604644239357,0.3884457619406583,1.0
0.25,0.4268292682926829,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.3921625384228,0.8362607919023519,0.5506556920590292,1.0
0.25,0.46854942233632857,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.20194597365437317,0.8958023221196785,0.5724257889697044,1.0
0.25,0.012836970474967907,0.9333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.15713460443711283,0.5534385233700505,0.4754930423975715,1.0
0.25,0.05327342747111681,0.9333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.5490275527714026,0.6725215838047036,0.11672575025976409,1.0
0.5,0.3055198973042362,0.0,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.5122943392689263,0.28818100625186066,0.24786076645681807,1.0
0.5,0.4749679075738125,0.0,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.2309778217836231,0.3122953259898779,0.024182676962152566,1.0
0.5,0.4435173299101412,0.13333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.10571874238678054,0.9851146174456684,0.4210953894423731,1.0
0.5,0.7984595635430038,0.2,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.10087050901852936,0.2110747246204227,0.24333696663474794,1.0
0.5,0.331193838254172,0.26666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.11900497611950954,0.40458469782673406,0.6420705743332722,1.0
0.5,0.3979460847240051,0.3333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.24043701821850672,0.2762727002083954,0.0928554693070921,1.0
0.5,0.3170731707317073,0.3333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.6409000014618912,0.4135159273593331,0.2951879129909202,1.0
0.5,0.7188703465982028,0.3333333333333333,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.2121224917882152,0.8958023221196785,0.07914994329333308,1.0
0.5,0.5648267008985879,0.6666666666666666,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.3983110181465092,0.2762727002083954,0.31863374284375445,1.0
0.5,0.3465982028241335,0.8,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.1100814033584157,0.17058648407264065,0.650973011701268,1.0
0.5,0.2599486521181001,0.8,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.7465079972975679,0.7618338791306938,0.5055849275716644,1.0
0.5,0.6951219512195121,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.030431222444913298,0.04674010122060135,0.28967004869303015,1.0
0.5,0.7214377406931963,0.8666666666666667,0.45454545454546746,0.8888888888888888,0.0,1.0,0.3333333333333333,0.6312437380093986,0.10896100029770761,0.02503157916182791,1.0
0.0,0.055840821566110393,0.26666666666666666,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.0,0.7558797261089609,0.595447167722701,1.0
0.0,0.9955070603337611,0.5333333333333333,0.8181818181818414,0.2222222222222222,0.5,0.5,0.3333333333333333,0.0,0.45221792200059546,0.033364403153841454,1.0
0.0,0.019897304236200255,0.9333333333333333,0.8181818181818414,0.2222222222222222,0.5,0.5,0.3333333333333333,0.376049001981156,0.6427508186960404,0.25731074574360446,1.0
0.25,0.6200256739409499,0.0,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.38627362220388756,0.4432866924679964,0.3962200082852855,1.0
0.25,0.4287548138639281,0.0,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.5791290460358728,0.5683239059243823,0.10571209312117572,1.0
0.25,0.45956354300385105,0.13333333333333333,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.10929757453878416,0.20869306341172972,0.8520541735427746,1.0
0.25,0.30616174582798455,0.2,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.4585166529181709,0.5683239059243823,0.4624802205787475,1.0
0.25,0.7041078305519897,0.2,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.6342616223476785,0.8719857100327477,0.2481290195519155,1.0
0.25,0.00834403080872914,0.26666666666666666,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.29707416378228046,0.5504614468591842,0.9176216816413014,1.0
0.25,0.35365853658536583,0.3333333333333333,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.5896737413441945,0.2685323012801429,0.27470220510835386,1.0
0.25,0.36328626444159173,0.3333333333333333,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.6521125743998663,0.5802322119678476,0.22212544737145926,1.0
0.25,0.7637997432605904,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.22273404119313492,0.08484668055969041,0.4874897282833839,1.0
0.25,0.5982028241335045,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.21165223225558105,0.35397439714200657,0.02345686558143012,1.0
0.25,0.31899871630295246,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.19215046570164668,0.5087823757070555,0.6133972047348369,1.0
0.25,0.2740693196405648,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.36965683800380367,0.6040488240547781,0.0734869167192986,1.0
0.25,0.43196405648267006,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.07955915586166203,0.7707651086632927,0.6516877873533947,1.0
0.25,0.7259306803594351,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.49459374004915785,0.8660315570110153,0.8599625464349504,1.0
0.25,0.4781771501925545,0.4,0.36363636363637397,0.7777777777777777,0.5,0.5,0.3333333333333333,0.23350385244052788,0.9106877046740103,0.40030832127892213,1.0
