order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
0.28901490278119385,0.4502276707530648,0.6912765106042418,0.6911382276455291,0.3018867924528302,0.5711111111111111,0.0,0.0
0.00657790147814228,0.01065799349512134,0.21308523409363747,0.21304260852170434,0.0,0.25555555555555554,0.0,0.0
0.46572321532572525,0.6278608956717538,0.45018007202881155,0.4500900180036007,0.49056603773584906,0.711111111111111,1.0,0.0
0.6626286258864678,0.7491918939204404,0.17386954781912767,0.17383476695339067,0.6792452830188679,0.8266666666666667,1.0,0.0
0.7170761029724719,0.7953264948711534,0.00740296118447379,0.007401480296059212,0.6415094339622641,0.6177777777777778,1.0,0.0
0.22686461103006228,0.6573930447835877,0.7382953181272509,0.7381476295259052,0.1509433962264151,0.29333333333333333,0.0,0.0
0.6906450203999073,0.5386539904928697,0.7683073229291717,0.7681536307261452,0.9999999999999999,0.01777777777777778,0.5,0.0
0.17697449486414285,0.22928196147110336,0.7871148459383754,0.7869573914782957,0.0,0.15777777777777774,0.0,0.0
0.5004208964408684,0.2097673254941206,0.7821128451380552,0.7819563912782557,0.0,0.8933333333333331,0.0,0.0
0.20647882445396404,0.4301125844383287,0.7038815526210485,0.70374074814963,0.0,0.39777777777777773,0.0,0.0
0.09649326014152391,0.4290317738303728,0.8171268507402961,0.8169633926785357,0.11320754716981131,0.13111111111111112,0.0,0.0
0.6038903652696286,0.5913234926194646,0.6358543417366948,0.6357271454290858,0.33962264150943394,0.902222222222222,0.0,0.0
0.9349158983100043,0.886354766074556,0.9967987194877952,0.9967993598719744,0.6792452830188679,0.6199999999999999,1.0,0.0
0.32866964107036095,0.9006254691018264,0.16426570628251302,0.16423284656931386,0.11320754716981131,0.5711111111111111,0.0,0.0
0.9075111741148967,0.2855341506129597,0.0738295318127251,0.07381476295259051,0.9999999999999999,0.9488888888888887,0.5,0.0
0.8397003424877598,0.8483662747060295,0.8517406962785115,0.8515703140628126,0.0,0.6733333333333333,0.0,0.0
0.635643820309869,0.2388491368526395,0.241296518607443,0.24124824964993,0.1509433962264151,0.7577777777777777,0.0,0.0
0.027736474672333075,0.7860495371528646,0.8417366946778712,0.8415683136627325,0.1509433962264151,0.7444444444444445,0.0,0.0
0.8561197132088916,0.9302877157868401,0.030612244897959186,0.03060612122424485,0.22641509433962262,0.09777777777777777,0.0,0.0
0.14582480114812613,0.6104278208656493,0.6860744297719088,0.6859371874374875,0.037735849056603765,0.49999999999999994,0.0,0.0
0.5839271455788458,0.30887165374030523,0.09343737494998,0.09341868373674735,0.4528301886792453,0.26666666666666666,1.0,0.0
0.1381154966390424,0.5261045784338254,0.7476990796318528,0.7475495099019804,0.0,0.7977777777777777,0.0,0.0
0.12212538168226614,0.6069151863897924,0.2064825930372149,0.20644128825765154,0.2641509433962264,0.5888888888888888,0.0,0.0
0.6772299582443407,0.982096572429322,0.20828331332533015,0.20824164832966593,0.6415094339622641,0.45555555555555544,1.0,0.0
0.7112531006594242,0.8485364023017263,0.0816326530612245,0.08161632326465293,0.07547169811320753,0.6533333333333333,0.0,0.0
0.5563843259418341,0.73916437327996,0.44297719087635057,0.44288857771554313,0.3018867924528302,0.2533333333333333,0.0,0.0
0.5631890157956685,0.14375781836377285,0.7729091636654662,0.7727545509101821,0.33962264150943394,0.76,0.0,0.0
0.17876351971322726,0.9586389792344259,0.3971588635454182,0.39707941588317663,0.2641509433962264,0.5111111111111111,0.0,0.0
0.003255829100763014,0.7731798849136853,0.0018007202881152463,0.0018003600720144029,0.18867924528301885,0.7777777777777777,0.0,0.0
0.20393406769299796,0.31943957968476355,0.9949979991996799,0.99499899979996,0.7547169811320754,0.36,1.0,0.0
0.02106704706099828,0.1475706780085064,0.8775510204081634,0.877375475095019,0.2641509433962264,0.4444444444444445,0.0,0.0
0.8121373336920313,0.6152914686014511,0.4889955982392957,0.4888977795559112,0.037735849056603765,0.42888888888888893,0.0,0.0
0.21782405246255632,0.7564973730297724,0.5564225690276111,0.5563112622524505,0.5283018867924528,0.05111111111111111,1.0,0.0
0.42555045732589725,0.017192894671003253,0.6778711484593838,0.6777355471094219,0.1509433962264151,0.27555555555555555,0.0,0.0
0.60751831896431,0.03440580435326495,0.21188475390156064,0.21184236847369475,0.33962264150943394,0.44,0.0,0.0
0.33821088259260046,0.5057693269952465,0.8213285314125651,0.8211642328465694,0.0,0.98,0.0,0.0
0.3774350611875699,0.9716487365524143,0.695078031212485,0.6949389877975595,0.18867924528301885,0.6244444444444444,0.0,0.0
0.9253509795142026,0.5709482111583688,0.4869947979191677,0.4868973794758952,0.4528301886792453,0.41111111111111115,1.0,0.0
0.3873604633253017,0.6023617713284963,0.547218887555022,0.5471094218843768,0.22641509433962262,0.4666666666666666,0.0,0.0
0.26263902423937197,0.5126845133850387,0.22248899559823931,0.22244448889777957,0.2641509433962264,0.9333333333333333,0.0,0.0
0.3162746429201505,0.475446584938704,0.6972789115646258,0.6971394278855771,0.18867924528301885,0.2711111111111111,0.0,0.0
0.31094743790064705,0.6086965223917938,0.36154461784713887,0.3614722944588918,0.22641509433962262,0.3533333333333333,0.0,0.0
0.1851740679922387,0.12845634225669253,0.38335334133653465,0.3832766553310662,0.5283018867924528,0.7977777777777777,1.0,0.0
0.24254662007741043,0.44235176382286717,0.24649859943977592,0.2464492898579716,0.33962264150943394,0.12666666666666668,0.0,0.0
0.6707915262503031,0.7651738804103078,0.9565826330532213,0.9563912782556512,0.6415094339622641,0.5533333333333335,1.0,0.0
0.21496076985545343,0.25226920190142604,0.9955982392957183,0.9955991198239648,0.9056603773584905,0.4577777777777778,0.5,0.0
0.19712951676365156,0.3030973229922442,0.3695478191276511,0.3694738947789558,0.037735849056603765,0.07999999999999999,0.0,0.0
0.20874009384497993,0.27455591693770326,0.8129251700680272,0.8127625525105021,0.1509433962264151,0.06,0.0,0.0
0.2117025288295435,0.3406054540905679,0.4007603041216487,0.4006801360272054,0.3018867924528302,0.8355555555555554,0.0,0.0
0.6055365696439335,0.5256042031523642,0.5324129651860745,0.5323064612922584,0.0,0.7688888888888887,0.0,0.0
0.05326942293192996,0.9757718288716538,0.7236894757903162,0.7235447089417884,0.7169811320754716,0.9777777777777779,1.0,0.0
0.1492193567020207,0.8530597948461346,0.6000400160064026,0.5999199839967994,0.18867924528301885,0.08666666666666667,0.0,0.0
0.4136688302669417,0.3464998749061796,0.6292517006802721,0.629125825165033,0.3018867924528302,0.9066666666666665,0.0,0.0
0.21231462922368424,0.39382536902677007,0.5726290516206483,0.5725145029005801,0.9433962264150942,0.7711111111111111,0.5,0.0
0.3718298549651559,0.0800400300225169,0.062224889955982396,0.0622124424884977,0.1509433962264151,0.44,0.0,0.0
0.31952364481749124,0.1659244433324994,0.18127250900360145,0.1812362472494499,0.4528301886792453,0.27555555555555555,1.0,0.0
0.44718902262767285,0.5470602952214161,0.552420968387355,0.5523104620924185,0.18867924528301885,0.7288888888888887,0.0,0.0
0.1609555197202189,0.5872204153114836,0.49519807923169273,0.4950990198039608,0.18867924528301885,0.23555555555555557,0.0,0.0
0.6921190318219844,0.3873104828621466,0.7839135654261705,0.78375675135027,0.11320754716981131,0.6599999999999999,0.0,0.0
0.5128016100731654,0.8005103827870903,0.7615046018407363,0.7613522704540908,0.9433962264150942,0.8688888888888888,0.5,0.0
0.8608572812938591,0.8573930447835877,0.3457382953181273,0.34566913382676534,0.07547169811320753,0.4066666666666667,0.0,0.0
0.7156158336727009,0.6310332749562172,0.03841536614645859,0.03840768153630726,0.18867924528301885,0.3955555555555555,0.0,0.0
0.20710673013408198,0.6495571678759069,0.3389355742296919,0.3388677735547109,0.7547169811320754,0.691111111111111,1.0,0.0
0.36978337863543365,0.6741556167125344,0.9655862344937975,0.9655931186237248,0.1509433962264151,0.9355555555555555,0.0,0.0
0.30639075189952936,0.24075056292219166,0.3137254901960784,0.3136627325465093,0.3018867924528302,0.9466666666666665,0.0,0.0
0.2060364049692566,0.5074305729296973,0.048619447779111646,0.04860972194438888,0.6415094339622641,0.5733333333333333,1.0,0.0
0.46266477461835775,0.4032424318238679,0.15466186474589838,0.15463092618523705,0.33962264150943394,0.4977777777777778,0.0,0.0
0.6046703549573968,0.1681761320990743,0.5288115246098439,0.5287057411482297,0.3773584905660377,0.7466666666666666,0.0,0.0
0.7877617759441553,0.28764573430072554,0.856342537014806,0.8561712342468494,0.6415094339622641,0.4533333333333333,1.0,0.0
0.3434629666706332,0.5820165123842882,0.5448179271708684,0.5447089417883577,0.11320754716981131,0.6688888888888889,0.0,0.0
0.9033227473263515,0.43189392044033026,0.5168067226890757,0.5167033406681336,0.41509433962264153,0.7133333333333334,1.0,0.0
0.19562740798889056,0.08098073555166375,0.48239295718287317,0.4822964592918584,0.2641509433962264,0.9577777777777776,0.0,0.0
0.34600498884957803,0.20476357267950965,0.4667867146858744,0.46669333866773355,0.2641509433962264,0.48000000000000004,0.0,0.0
0.5954365606284744,0.34912184138103575,0.7326930772308924,0.7325465093018604,0.7924528301886792,0.01333333333333335,0.5,0.0
0.012183587785180229,0.6974230673004753,0.017406962785114048,0.01740348069613923,0.0,0.5733333333333333,0.0,0.0
0.24609187149426887,0.5052189141856392,0.9865946378551421,0.9865973194638927,0.6037735849056604,0.4511111111111111,1.0,0.0
0.969169871713366,0.7688266199649737,0.5102040816326531,0.5101020204040808,0.3773584905660377,0.7377777777777776,0.0,0.0
0.257474244650388,0.0036327245434075563,0.6690676270508203,0.6689337867573515,0.22641509433962262,0.2711111111111111,0.0,0.0
0.24623105512798704,0.776052039029272,0.20388155262104843,0.20384076815363072,0.9056603773584905,0.8666666666666667,0.5,0.0
0.6448672650144766,0.45647235426569926,0.34513805522208885,0.34506901380276056,0.037735849056603765,0.8377777777777777,0.0,0.0
0.7229666173857899,0.9624018013510133,0.09503801520608243,0.09501900380076016,0.18867924528301885,0.9155555555555555,0.0,0.0
0.6697870901996662,0.9000050037528147,0.026410564225690276,0.026405281056211243,0.18867924528301885,0.8644444444444443,0.0,0.0
0.08223204153505974,0.017312984738553916,0.23629451780712288,0.23624724944988998,0.7547169811320754,0.20444444444444443,1.0,0.0
0.7679544697360395,0.6082461846384789,0.059823929571828735,0.0598119623924785,0.3773584905660377,0.3,0.0,0.0
0.24977217811713287,0.4270002501876407,0.3141256502601041,0.3140628125625125,0.22641509433962262,0.18444444444444447,0.0,0.0
0.9108859269781967,0.21097823367525645,0.7244897959183674,0.7243448689737948,0.1509433962264151,0.3777777777777778,0.0,0.0
0.9857403342672588,0.5974480860645485,0.10384153661464586,0.10382076415283056,0.11320754716981131,0.10222222222222221,0.0,0.0
0.9400316378547634,0.048126094570928195,0.8281312525010005,0.8279655931186237,0.33962264150943394,0.07777777777777778,0.0,0.0
0.03795009611410691,0.9925844383287465,0.803921568627451,0.8037607521504301,0.2641509433962264,0.6422222222222222,0.0,0.0
0.1048909387894222,0.355356517388041,0.28951580632252905,0.28945789157831564,0.0,0.37333333333333335,0.0,0.0
0.43869597426907964,0.563832874655992,0.8875550220088035,0.887377475495099,0.9999999999999999,0.6533333333333333,0.5,0.0
0.20506636948236237,0.160450337753315,0.9905962384953982,0.9905981196239247,0.3018867924528302,0.6622222222222223,0.0,0.0
0.4143633220841114,0.7432074055541656,0.9971988795518208,0.9973994798959792,0.3018867924528302,0.16888888888888887,0.0,0.0
0.9755187723258234,0.634585939454591,0.839935974389756,0.8397679535907181,0.11320754716981131,0.29777777777777775,0.0,0.0
0.8128343140478526,0.8365574180635477,0.9175670268107243,0.917383476695339,0.9999999999999999,0.13999999999999996,0.5,0.0
0.9749472773891539,0.3332399299474606,0.4645858343337335,0.46449289857971593,0.3018867924528302,0.1622222222222222,0.0,0.0
0.6282666375434531,0.12052039029271955,0.038815526210484196,0.038807761552310464,0.0,0.891111111111111,0.0,0.0
0.043620070453112676,0.5993795346509883,0.41676670668267307,0.4166833366673335,0.9999999999999999,0.053333333333333316,0.5,0.0
0.980089838661744,0.5837878408806605,0.6040416166466587,0.6039207841568314,0.33962264150943394,0.08888888888888888,0.0,0.0
0.40724689108006973,0.27970978233675253,0.21268507402961187,0.21264252850570114,0.5283018867924528,0.42,1.0,0.0
0.5646294362967177,0.45170878158618966,0.8579431772709084,0.8577715543108622,0.0,0.951111111111111,0.0,0.0
0.9413412527988871,0.3275456592444333,0.32152861144457784,0.3214642928585717,0.3773584905660377,0.033333333333333326,0.0,0.0
0.427090983572456,0.04864648486364773,0.5436174469787916,0.543508701740348,0.18867924528301885,0.1622222222222222,0.0,0.0
0.027983987301062375,0.7363522641981486,0.04161664665866347,0.04160832166433287,0.1509433962264151,0.8533333333333333,0.0,0.0
0.6261568140476083,0.2285714285714286,0.7448979591836735,0.744748949789958,0.037735849056603765,0.7244444444444444,0.0,0.0
0.5854969973945846,0.23580685514135605,0.2913165266106443,0.2912582516503301,0.07547169811320753,0.9266666666666665,0.0,0.0
0.9933667401639118,0.9732699524643483,0.7843137254901962,0.7841568313662732,0.037735849056603765,0.5622222222222222,0.0,0.0
0.8433635953045716,0.18878158618964225,0.6246498599439776,0.6245249049809962,0.6415094339622641,0.8155555555555556,1.0,0.0
0.6024723012093202,0.7220815611708782,0.6512605042016807,0.6511302260452091,0.1509433962264151,0.3444444444444444,0.0,0.0
0.3042814807010372,0.7100525394045535,0.10424169667867147,0.10422084416883377,0.07547169811320753,0.18444444444444447,0.0,0.0
0.023362678108898773,0.5696772579434576,0.3117246898759504,0.3116623324664933,0.3773584905660377,0.9755555555555553,0.0,0.0
0.9872289728676497,0.44696522391793847,0.555422168867547,0.5553110622124425,0.1509433962264151,0.07999999999999999,0.0,0.0
0.13984169991464976,0.9277057793345009,0.6804721888755503,0.6803360672134426,0.037735849056603765,0.9577777777777776,0.0,0.0
0.8616947355108252,0.012859644733550165,0.38975590236094443,0.389877975595119,0.981132075471698,0.7644444444444445,0.5,0.0
0.27492652014030067,0.10973229922441832,0.4863945578231293,0.4862972594518904,0.9999999999999999,0.07555555555555554,0.5,0.0
0.1376049810511234,0.2148411308481361,0.8209283713485395,0.8207641528305661,0.07547169811320753,0.8777777777777778,0.0,0.0
0.8596595942791261,0.19303477608206157,0.6424569827931172,0.6423284656931386,0.3018867924528302,0.8511111111111112,0.0,0.0
0.46741455115529323,0.9750713034776083,0.515406162464986,0.5153030606121224,0.5283018867924528,0.9777777777777779,1.0,0.0
0.2949155386786127,0.8918789091818864,0.6574629851940776,0.6573314662932587,0.07547169811320753,0.3955555555555555,0.0,0.0
0.6840837984618459,0.4461746309732299,0.41376550620248104,0.41368273654730947,0.9999999999999999,0.14888888888888885,0.5,0.0
0.5771908239761941,0.04906680010007505,0.3343337334933974,0.33426685337067413,0.11320754716981131,0.09999999999999998,0.0,0.0
0.5085607787473407,0.6640980735551664,0.8917567026810724,0.8915783156631326,0.6792452830188679,0.19333333333333336,1.0,0.0
0.042241763800790866,0.2375681761320991,0.12184873949579833,0.1218243648729746,0.49056603773584906,0.01333333333333335,1.0,0.0
0.7177963681326754,0.7550562922191644,0.19387755102040818,0.19383876775355072,0.22641509433962262,0.5422222222222222,0.0,0.0
0.8254299602660371,0.4058343757818364,0.6788715486194479,0.6787357471494299,0.22641509433962262,0.6111111111111112,0.0,0.0
0.1488763529411937,0.3147560670502877,0.8873549419767908,0.8871774354870974,0.1509433962264151,0.4466666666666666,0.0,0.0
0.6214019389119494,0.1563372529397048,0.6212484993997599,0.621124224844969,0.11320754716981131,0.1711111111111111,0.0,0.0
0.631083627490609,0.22983237428071054,0.702280912364946,0.7021404280856172,0.18867924528301885,0.7888888888888888,0.0,0.0
0.46146429701173064,0.8265699274455842,0.37134853941576634,0.3712742548509702,0.18867924528301885,0.7377777777777776,0.0,0.0
0.3430272656701842,0.7749111833875407,0.022809123649459785,0.022804560912182435,0.5283018867924528,0.16666666666666669,1.0,0.0
0.026772563064887116,0.7303377533149863,0.37214885954381755,0.3720744148829766,0.7169811320754716,0.8400000000000001,1.0,0.0
0.3851035190966766,0.326404803602702,0.7943177270908364,0.7941588317663533,0.6792452830188679,0.18222222222222223,1.0,0.0
0.34132436620230877,0.3512334250688016,0.47799119647859145,0.47789557911582314,0.3773584905660377,0.13555555555555557,0.0,0.0
0.20164782089924774,0.3874105579184388,0.20088035214085637,0.20084016803360671,0.6037735849056604,0.25111111111111106,1.0,0.0
0.3810891479887001,0.702997247935952,0.37434973989595843,0.3742748549709942,0.33962264150943394,0.05555555555555555,0.0,0.0
0.24171328948731066,0.28122091568676505,0.7997198879551821,0.7995599119823965,0.5283018867924528,0.13999999999999996,1.0,0.0
0.22837815011963,0.5892319239429572,0.19487795118047221,0.19483896779355872,0.33962264150943394,0.015555555555555545,0.0,0.0
0.43295049832150345,0.6699224418313735,0.14865946378551423,0.14862972594518903,0.8679245283018867,0.7,0.5,0.0
0.7073902133533004,0.8206454841130848,0.4807923169267707,0.4806961392278456,0.22641509433962262,0.7,0.0,0.0
0.5641675358781314,0.20062046534901176,0.7066826730692277,0.7065413082616523,0.18867924528301885,0.8533333333333333,0.0,0.0
0.6932255540672221,0.6623167375531649,0.40736294517807126,0.40708141628325667,0.037735849056603765,0.7377777777777776,0.0,0.0
0.3417630665314455,0.63742807105329,0.7416966786714686,0.7415483096619324,0.981132075471698,0.17555555555555558,0.5,0.0
0.44251238608302873,0.08469352014010509,0.19727891156462588,0.19723944788957792,0.33962264150943394,0.42888888888888893,0.0,0.0
0.24444577223849298,0.7570577933450088,0.21668667466986796,0.21644328865773155,0.2641509433962264,0.9266666666666665,0.0,0.0
0.048611048906396365,0.9041481110833125,0.45658263305322133,0.45649129825965196,0.3773584905660377,0.006666666666666668,0.0,0.0
0.1731557374367355,0.7532949712284214,0.08763505402160865,0.08761752350470094,0.1509433962264151,0.36222222222222217,0.0,0.0
0.6476663674086167,0.5230022516887666,0.3167266906762705,0.3166633326665333,0.33962264150943394,0.3533333333333333,0.0,0.0
0.18688503328186604,0.38847135351513634,0.6382553021208484,0.638127625525105,0.33962264150943394,0.7644444444444445,0.0,0.0
0.8885741750146833,0.8199549662246686,0.8589435774309725,0.8587717543508702,0.49056603773584906,0.9044444444444444,1.0,0.0
0.45914114851336496,0.18170627970978234,0.5048019207683073,0.5047009401880376,0.7547169811320754,0.35555555555555557,1.0,0.0
0.09924170070556916,0.12829622216662498,0.428171268507403,0.4280856171234247,0.3018867924528302,0.6622222222222223,0.0,0.0
0.7171178222262706,0.6987040280210158,0.9687875150060025,0.9687937587517503,0.1509433962264151,0.4599999999999999,0.0,0.0
0.6704772633555912,0.04245183887915937,0.5170068027210885,0.5169033806761353,0.3018867924528302,0.42888888888888893,0.0,0.0
0.7182015720574445,0.5984988741556168,0.29671868747499003,0.2966593318663733,0.5283018867924528,0.0022222222222222227,1.0,0.0
0.7876915566666945,0.40012009006755067,0.820328131252501,0.8201640328065614,0.5660377358490566,0.6733333333333333,1.0,0.0
0.2579065640547674,0.6462346760070052,0.5302120848339336,0.5299059811962392,0.3773584905660377,0.06444444444444444,0.0,0.0
0.6285398144959994,0.09016762571928948,0.7757102841136455,0.7755551110222044,0.18867924528301885,0.8888888888888888,0.0,0.0
0.538415038018812,0.9486815111333501,0.3629451780712285,0.36287257451490296,0.037735849056603765,0.35777777777777775,0.0,0.0
0.6591969465888191,0.23556667500625472,0.4165666266506603,0.41648329665933187,0.1509433962264151,0.05111111111111111,0.0,0.0
0.8788593711988439,0.5479309482111584,0.7040816326530612,0.7039407881576315,0.3018867924528302,0.7066666666666666,0.0,0.0
0.1403103169171596,0.5764923692769577,0.6812725090036015,0.6811362272454491,0.33962264150943394,0.49333333333333335,0.0,0.0
0.9716857584854567,0.2175631723792845,0.9767907162865147,0.9767953590718144,0.2641509433962264,0.9844444444444442,0.0,0.0
0.3947487728530174,0.9241531148361272,0.7985194077631053,0.7983596719343868,0.18867924528301885,0.7866666666666666,0.0,0.0
0.33675725576368903,0.7241931448586441,0.6084433773509405,0.6083216643328666,0.2641509433962264,0.19555555555555554,0.0,0.0
0.0687772155703782,0.44874655991993995,0.5458183273309324,0.5457091418283657,0.6415094339622641,0.25999999999999995,1.0,0.0
0.06470660234867742,0.9421065799349513,0.7685074029611845,0.7683536707341468,0.8679245283018867,0.09333333333333332,0.5,0.0
0.7144477177704293,0.897042782086565,0.566826730692277,0.5667133426685337,0.037735849056603765,0.25555555555555554,0.0,0.0
0.9738500822879997,0.8764673505128847,0.656062424969988,0.6559311862372474,0.0,0.19999999999999996,0.0,0.0
0.5934275241982345,0.0168026019514636,0.44577831132452983,0.44588917783556714,0.9433962264150942,0.3866666666666667,0.5,0.0
0.9495916483853917,0.12037027770828122,0.8313325330132053,0.8311662332466493,0.3773584905660377,0.7488888888888889,0.0,0.0
0.9339463892158967,0.15202401801351015,0.10024009603841537,0.10022004400880176,0.037735849056603765,0.02888888888888888,0.0,0.0
0.6873772242897351,0.4223267450587941,0.3041216486594638,0.30406081216243247,0.0,0.6488888888888888,0.0,0.0
0.7331469096526734,0.18658994245684266,0.4465786314525811,0.4464892978595719,0.1509433962264151,0.6955555555555555,0.0,0.0
0.7943956047805403,0.7670853139854892,0.3305322128851541,0.33066613322664534,0.9999999999999999,0.991111111111111,0.5,0.0
0.02385016463751544,0.9111333500125094,0.5762304921968788,0.5761152230446089,0.3018867924528302,0.31555555555555553,0.0,0.0
0.581334360752035,0.6897773329997499,0.2296918767507003,0.22964592918583718,0.037735849056603765,0.8933333333333331,0.0,0.0
0.2617024681538483,0.4363872904678509,0.521608643457383,0.5215043008601721,0.7547169811320754,0.8511111111111112,1.0,0.0
0.20411538065279766,0.11779834876157119,0.4523809523809524,0.45229045809161833,0.9999999999999999,0.44,0.5,0.0
0.5457386061346431,0.3266249687265449,0.9341736694677871,0.9339867973594719,0.9999999999999999,0.7244444444444444,0.5,0.0
0.08834042575200475,0.23048286214660998,0.655062024809924,0.6549309861972394,0.49056603773584906,0.6577777777777778,1.0,0.0
0.6529432461571738,0.5090517888416313,0.5370148059223689,0.5369073814762952,0.6037735849056604,0.4888888888888889,1.0,0.0
0.32637186014350406,0.38293720290217664,0.9387755102040817,0.9385877175435087,0.1509433962264151,0.6355555555555554,0.0,0.0
0.366059571744834,0.1737403052289217,0.5418167266906763,0.5417083416683337,0.3773584905660377,0.4977777777777778,0.0,0.0
0.7946225248794512,0.16710532899674757,0.7346938775510204,0.7345469093818764,0.11320754716981131,0.3844444444444444,0.0,0.0
0.2506751227780144,0.6247685764323243,0.1510604241696679,0.15103020604120823,0.6792452830188679,0.7933333333333334,1.0,0.0
0.06971236290758365,0.8074655991993995,0.013205282112845138,0.013202640528105622,0.3018867924528302,0.21777777777777774,0.0,0.0
0.7080244564505067,0.16470352764573432,0.3309323729491797,0.33086617323464695,0.9999999999999999,0.6844444444444444,0.5,0.0
0.15563675058769832,0.4512784588441331,0.6988795518207284,0.6987397479495899,0.5283018867924528,0.05555555555555555,1.0,0.0
0.2161555887646293,0.9623517638228671,0.6608643457382953,0.6607321464292859,0.5283018867924528,0.9288888888888887,1.0,0.0
0.12481380106645604,0.30641981486114583,0.8271308523409364,0.8269653930786157,0.1509433962264151,0.23555555555555557,0.0,0.0
0.5438525237773579,0.3988091068301226,0.878951580632253,0.8785757151430286,0.22641509433962262,0.9466666666666665,0.0,0.0
0.9093502473859513,0.515356517388041,0.5628251300520208,0.5627125425085017,0.18867924528301885,0.5022222222222221,0.0,0.0
0.06192470058647026,0.8367375531648736,0.4169667867146859,0.4168833766753351,0.0,0.9488888888888887,0.0,0.0
0.9834852402647706,0.9725293970477858,0.07763105242096839,0.07761552310462093,0.037735849056603765,0.01999999999999999,0.0,0.0
0.41494312228473906,0.5580385288966725,0.7264905962384954,0.7263452690538108,0.3018867924528302,0.8555555555555554,0.0,0.0
0.720725171088965,0.010858143607705779,0.12525010004001602,0.1252250450090018,0.2641509433962264,0.48666666666666664,0.0,0.0
0.0690158836400886,0.9248636477358019,0.48319327731092443,0.4830966193238648,0.5660377358490566,0.30444444444444446,1.0,0.0
0.419774103235471,0.4813209907430573,0.5494197679071628,0.5493098619723945,0.2641509433962264,0.03555555555555556,0.0,0.0
0.20096886161997823,0.7188891668751564,0.37174869947979194,0.3716743348669734,0.11320754716981131,0.5955555555555556,0.0,0.0
0.027749081094450713,0.18025519139354518,0.48399359743897563,0.48389677935587116,0.3773584905660377,0.8088888888888888,0.0,0.0
0.435766727734601,0.943357518138604,0.5152060824329733,0.5151030206041208,0.0,0.6555555555555557,0.0,0.0
0.017427626345039925,0.35581686264698525,0.8583433373349341,0.8581716343268654,0.9999999999999999,0.2022222222222222,0.5,0.0
0.9584303038637025,0.16024018013510133,0.8713485394157664,0.8711742348469694,0.9999999999999999,0.6777777777777776,0.5,0.0
0.867704805197996,0.13124843632724545,0.802921168467387,0.8027605521104221,0.2641509433962264,0.6466666666666667,0.0,0.0
0.5196855518966416,0.1295371528646485,0.8287314925970388,0.8285657131426285,0.7169811320754716,0.4088888888888888,1.0,0.0
0.5210865970570506,0.9470002501876408,0.9453781512605043,0.9451890378075615,0.22641509433962262,0.3688888888888889,0.0,0.0
0.6596874317460001,0.7218613960470353,0.03001200480192077,0.030006001200240048,0.33962264150943394,0.27777777777777773,0.0,0.0
0.4248026711145939,0.8583637728296223,0.44177671068427377,0.4416883376675335,0.9999999999999999,0.8355555555555554,0.5,0.0
0.08192272651250282,0.7381336002001502,0.5060024009603842,0.5059011802360472,0.3773584905660377,0.8599999999999999,0.0,0.0
0.38314596514118565,0.959589692269202,0.23129251700680273,0.23124624924984996,0.07547169811320753,0.8555555555555554,0.0,0.0
