productname,brand,price,discountprice,image_url,quantity,category,subcategory,absolute_url
0.9296690307328604,0.3258026159334126,0.005985018726591761,0.00684931506849315,0.007438117302767956,0.7794871794871795,0.7000000000000001,0.7957957957957957,0.007310832216400633
0.16459810874704492,0.3258026159334126,0.034194756554307114,0.0410958904109589,0.0023167906352883796,0.7794871794871795,0.7000000000000001,0.8408408408408409,0.00219324966492019
0.16459810874704492,0.3258026159334126,0.07213483146067416,0.08561643835616438,0.0020729179368369714,0.023076923076923078,0.7000000000000001,0.8408408408408409,0.0019495552577068356
0.16459810874704492,0.3258026159334126,0.015220973782771536,0.018835616438356163,0.0021948542860626753,0.367948717948718,0.7000000000000001,0.8408408408408409,0.002071402461313513
0.009013002364066193,0.5386444708680143,0.05767790262172285,0.07876712328767123,0.1630288989147665,0.7038461538461539,1.0,0.5405405405405406,0.16290971122212744
0.5296985815602837,0.5386444708680143,0.006741573033707865,0.012557077625570776,0.1632727716132179,0.908974358974359,1.0,0.5405405405405406,0.1631534056293408
0.009160756501182032,0.5386444708680143,0.12209737827715357,0.17465753424657532,0.3495915132300939,0.908974358974359,1.0,0.5405405405405406,0.3494577799439503
0.008865248226950354,0.5386444708680143,0.03745318352059925,0.05650684931506849,0.16339470796244362,0.4025641025641026,1.0,0.5405405405405406,0.1632752528329475
0.5291075650118203,0.5386444708680143,0.017228464419475658,0.028538812785388126,0.16351664431166932,0.17307692307692307,1.0,0.5405405405405406,0.16339710003655417
0.008717494089834516,0.5386444708680143,0.07790262172284645,0.12100456621004566,0.1629069625655408,0.8064102564102564,1.0,0.5405405405405406,0.16278786401852077
0.4438534278959811,0.9928656361474434,0.11460674157303372,0.16210045662100453,0.06523594683575173,0.4282051282051282,1.0,0.13213213213213212,0.06518825392957232
0.4437056737588652,0.9928656361474434,0.05543071161048689,0.07933789954337898,0.17022314351908305,0.016666666666666666,1.0,0.13213213213213212,0.1700986962349214
0.10328014184397163,0.23067776456599284,0.4456928838951311,0.5171232876712328,0.05267650286550421,0.9551282051282052,0.2,0.09309309309309309,0.052637991958084565
0.10342789598108747,0.23067776456599284,0.17602996254681647,0.2541095890410959,0.06145592000975491,0.8987179487179487,0.2,0.09309309309309309,0.061410990617765324
0.6567671394799054,0.23067776456599284,0.052434456928838954,0.0821917808219178,0.018168516034629923,0.1423076923076923,0.2,0.09309309309309309,0.01803338613378823
0.10387115839243499,0.23067776456599284,0.2209737827715356,0.28082191780821913,0.03292281429094013,0.7346153846153847,0.2,0.09309309309309309,0.03277689777019618
0.10387115839243499,0.23067776456599284,0.10861423220973784,0.14726027397260272,0.04109254968906231,0.43974358974358974,0.2,0.09309309309309309,0.04094066041184355
0.10328014184397163,0.23067776456599284,0.3333333333333333,0.40753424657534243,0.0525545665162785,0.8858974358974359,0.2,0.09309309309309309,0.052516144754477884
0.2327127659574468,0.178359096313912,0.0599250936329588,0.09360730593607305,0.15205462748445311,0.191025641025641,0.2,0.9669669669669669,0.1519434628975265
0.23300827423167847,0.178359096313912,0.17902621722846443,0.2472602739726027,0.5344470186562614,0.7794871794871795,0.2,0.9669669669669669,0.534178140611673
0.9309988179669031,0.178359096313912,0.2554307116104869,0.3679908675799087,0.047067430801121815,0.4705128205128205,0.2,0.9669669669669669,0.04691117338857073
0.23256501182033096,0.178359096313912,0.04344569288389513,0.0684931506849315,0.016827216193147178,0.09230769230769231,0.2,0.9669669669669669,0.01669306689411478
0.23286052009456265,0.178359096313912,0.1258426966292135,0.1860730593607306,0.16180953542250945,0.5192307692307693,0.2,0.9669669669669669,0.16169123918606068
0.8977541371158392,0.178359096313912,0.3617977528089888,0.48681506849315065,0.08047799048896477,0.491025641025641,0.2,0.9669669669669669,0.08041915438040698
0.7671394799054373,0.06539833531510106,0.04868913857677903,0.06164383561643835,0.011583953176441899,0.023076923076923078,0.6000000000000001,0.8318318318318318,0.01145363713902766
0.7672872340425532,0.06539833531510106,0.5205992509363296,0.6187214611872146,0.009511035239604927,0.08717948717948718,0.6000000000000001,0.8318318318318318,0.009382234677714147
0.8404255319148936,0.06539833531510106,1.0,0.9999999999999999,0.14729910986465067,0.36153846153846153,0.6000000000000001,0.8318318318318318,0.1471914219568661
0.7671394799054373,0.06539833531510106,0.25842696629213485,0.3162100456621004,0.00987684428728204,0.7538461538461538,0.6000000000000001,0.8318318318318318,0.009747776288534179
0.9203605200945626,0.3258026159334126,0.033707865168539325,0.0410958904109589,0.6807706377271064,0.31794871794871793,0.30000000000000004,0.5585585585585585,0.6803947849396856
0.9203605200945626,0.3258026159334126,0.14606741573033707,0.1689497716894977,0.10303621509572004,0.7397435897435898,0.30000000000000004,0.5585585585585585,0.10296088704764225
0.9203605200945626,0.3258026159334126,0.2209737827715356,0.2465753424657534,0.10315815144494574,0.8910256410256411,0.30000000000000004,0.5585585585585585,0.10308273425124893
0.9203605200945626,0.3258026159334126,0.2958801498127341,0.3253424657534246,0.10328008779417144,0.9564102564102565,0.30000000000000004,0.5585585585585585,0.10320458145485562
0.9203605200945626,0.3258026159334126,0.4456928838951311,0.4732876712328767,0.10340202414339715,0.14743589743589744,0.30000000000000004,0.5585585585585585,0.10332642865846228
0.9203605200945626,0.3258026159334126,0.8951310861423222,0.9171232876712327,0.10352396049262286,0.3564102564102564,0.30000000000000004,0.5585585585585585,0.10344827586206896
0.6573581560283688,0.06896551724137931,1.0,0.8276255707762556,0.20168272161931472,0.017948717948717947,0.8,0.3483483483483483,0.20153527476544414
0.3215130023640662,0.06896551724137931,1.0,0.9999999999999999,0.6374832337519815,0.7512820512820513,0.8,0.3483483483483483,0.6371390276593152
0.6573581560283688,0.06896551724137931,1.0,0.9999999999999999,0.5599317156444337,0.25769230769230766,0.8,0.3483483483483483,0.5596442061654685
0.3645094562647754,0.3258026159334126,0.09737827715355805,0.1095890410958904,0.5615168881843677,0.7794871794871795,1.0,0.4174174174174174,0.5612282198123553
0.3645094562647754,0.3258026159334126,0.35580524344569286,0.42808219178082185,0.10023167906352884,0.4282051282051282,1.0,0.4174174174174174,0.10015840136468868
0.3645094562647754,0.3258026159334126,0.17602996254681647,0.21232876712328763,0.45628581880258506,0.016666666666666666,1.0,0.4174174174174174,0.45607408309979286
0.3645094562647754,0.3258026159334126,0.19850187265917602,0.2226027397260274,0.07413730032922815,0.491025641025641,1.0,0.4174174174174174,0.07408309979285975
0.9168144208037825,0.7562425683709868,0.48314606741573035,0.6438356164383561,0.15461529081819292,0.023076923076923078,0.30000000000000004,0.5885885885885885,0.1545022541732667
0.9168144208037825,0.7562425683709868,0.12359550561797754,0.1689497716894977,0.16437019875624925,0.367948717948718,0.30000000000000004,0.5885885885885885,0.1642500304618009
0.9168144208037825,0.7562425683709868,0.24344569288389514,0.3344748858447488,0.1714425070113401,0.7794871794871795,0.30000000000000004,0.5885885885885885,0.17131716827098817
0.9168144208037825,0.7562425683709868,0.0449438202247191,0.07077625570776255,0.16412632605779784,0.09230769230769231,0.30000000000000004,0.5885885885885885,0.16400633605458756
0.162677304964539,0.27942925089179543,0.26591760299625467,0.2955479452054794,0.10132910620656017,0.2705128205128205,0.9,0.0960960960960961,0.10125502619714878
0.162677304964539,0.27942925089179543,0.13108614232209737,0.1506849315068493,0.03109376905255457,0.08974358974358974,0.9,0.0960960960960961,0.030949189716096014
0.9166666666666666,0.8810939357907253,0.5955056179775281,0.8299086757990867,0.1429094012925253,0.016666666666666666,0.30000000000000004,0.5885885885885885,0.1428049226270257
0.9166666666666666,0.8810939357907253,0.30337078651685395,0.4429223744292237,0.16376051701012073,0.7794871794871795,0.30000000000000004,0.5885885885885885,0.16364079444376753
0.767434988179669,0.8810939357907253,0.06367041198501873,0.09931506849315068,0.16424826240702353,0.09230769230769231,0.30000000000000004,0.5885885885885885,0.16412818325819423
0.9166666666666666,0.8810939357907253,0.16104868913857678,0.24771689497716892,0.163638580660895,0.367948717948718,0.30000000000000004,0.5885885885885885,0.16351894724016083
0.4920212765957447,0.3258026159334126,0.02008988764044944,0.02454337899543379,0.005731008413608097,0.7794871794871795,0.7000000000000001,0.1021021021021021,0.005604971365907152
0.4920212765957447,0.3258026159334126,0.0439250936329588,0.05251141552511415,0.005487135715156689,0.023076923076923078,0.7000000000000001,0.1021021021021021,0.005361276958693798
0.4920212765957447,0.3258026159334126,0.008172284644194757,0.010559360730593607,0.005609072064382392,0.367948717948718,0.7000000000000001,0.1021021021021021,0.005483124162300475
0.2983156028368794,0.7003567181926278,0.0749063670411985,0.11643835616438356,0.16241921716863797,0.6948717948717948,0.9,0.7807807807807807,0.16230047520409407
0.2963947990543735,0.7003567181926278,0.20973782771535582,0.2893835616438356,0.15802950859651263,0.04358974358974359,0.9,0.7807807807807807,0.15791397587425368
0.2983156028368794,0.7003567181926278,1.0,0.9999999999999999,0.2180221924155591,0.8243589743589743,0.9,0.7807807807807807,0.21786280004873887
0.2983156028368794,0.7003567181926278,0.5393258426966292,0.6381278538812785,0.1803438605048165,0.5166666666666667,0.9,0.7807807807807807,0.18021201413427562
0.2983156028368794,0.7003567181926278,1.0,0.9999999999999999,0.1804657968540422,0.18461538461538463,0.9,0.7807807807807807,0.1803338613378823
0.2983156028368794,0.7003567181926278,1.0,0.9999999999999999,0.1426655285940739,0.08717948717948718,0.9,0.7807807807807807,0.14256122821981235
0.0692966903073286,0.23067776456599284,0.04610486891385768,0.07254566210045661,0.1568101451042556,0.14358974358974358,0.2,0.018018018018018018,0.15669550383818692
0.0692966903073286,0.23067776456599284,0.0919625468164794,0.14243150684931505,0.15693208145348128,0.36923076923076925,0.2,0.018018018018018018,0.1568173510417936
0.0692966903073286,0.23067776456599284,0.1565992509363296,0.2409360730593607,0.15327399097671016,0.8038461538461539,0.2,0.018018018018018018,0.15316193493359329
0.0692966903073286,0.23067776456599284,1.0,0.9999999999999999,0.2009511035239605,0.7512820512820513,0.2,0.018018018018018018,0.20080419154380408
0.0692966903073286,0.23067776456599284,0.24450187265917606,0.3748972602739726,0.3460553591025485,0.017948717948717947,0.2,0.018018018018018018,0.34592421103935667
0.0692966903073286,0.23067776456599284,0.021176029962546822,0.034554794520547945,0.1566882087550299,0.8423076923076923,0.2,0.018018018018018018,0.15657365663458023
0.2526595744680851,0.06539833531510106,0.4456928838951311,0.43036529680365293,0.22570418241677845,0.023076923076923078,0.6000000000000001,0.993993993993994,0.22553917387595954
0.2526595744680851,0.06539833531510106,0.2209737827715356,0.21575342465753422,0.22265577368613584,0.7794871794871795,0.6000000000000001,0.993993993993994,0.22249299378579263
0.2526595744680851,0.06539833531510106,0.018726591760299626,0.019406392694063926,0.17839287891720523,0.7717948717948718,0.6000000000000001,0.993993993993994,0.17826245887656877
0.2526595744680851,0.06539833531510106,0.08614232209737828,0.08561643835616438,0.013169125716376053,0.31666666666666665,0.6000000000000001,0.993993993993994,0.013037650785914463
0.2526595744680851,0.06539833531510106,0.04119850187265917,0.04223744292237443,0.01280331666869894,0.09230769230769231,0.6000000000000001,0.993993993993994,0.012672109175094431
0.39332151300236406,0.61474435196195,0.017228464419475658,0.028538812785388126,0.15559078161199855,0.7807692307692308,0.1,0.6426426426426426,0.15547703180212014
0.029994089834515365,0.7003567181926278,0.4456928838951311,0.5605022831050228,0.9992683819046458,0.908974358974359,0.9,0.7807807807807807,0.9992689167783599
0.39332151300236406,0.61474435196195,0.04119850187265917,0.06506849315068493,0.028411169369589075,0.017948717948717947,0.1,0.6426426426426426,0.028268551236749116
0.07786643026004728,0.8894173602853744,0.4606741573033708,0.5981735159817351,0.15522497256432144,0.023076923076923078,0.30000000000000004,0.5885885885885885,0.1551114901913001
0.9166666666666666,0.8894173602853744,0.10486891385767791,0.16210045662100453,0.1601024265333496,0.367948717948718,0.30000000000000004,0.5885885885885885,0.1599853783355672
0.07786643026004728,0.8894173602853744,0.20973782771535582,0.2614155251141552,0.15534690891354713,0.7794871794871795,0.30000000000000004,0.5885885885885885,0.1552333373949068
0.9166666666666666,0.8894173602853744,0.026217228464419477,0.04223744292237443,0.16217534447018658,0.09230769230769231,0.30000000000000004,0.5885885885885885,0.1620567807968807
0.9166666666666666,0.8894173602853744,0.6591760299625469,0.8047945205479451,0.5956590659675649,0.0641025641025641,0.30000000000000004,0.5885885885885885,0.595345436822225
0.9010047281323876,0.32223543400713434,0.13782771535580524,0.20319634703196343,0.17107669796366298,0.017948717948717947,0.6000000000000001,0.9099099099099099,0.17095162666016814
0.901595744680851,0.32223543400713434,0.4209737827715356,0.6061643835616438,0.046335812705767594,0.6628205128205128,0.6000000000000001,0.9099099099099099,0.04618009016693067
0.24881796690307328,0.2449464922711058,0.09213483146067417,0.14269406392694062,0.04121448603828801,0.5038461538461538,0.2,0.09309309309309309,0.041062507615450224
0.24881796690307328,0.2449464922711058,0.6254681647940075,0.7404566210045661,0.07194244604316546,0.6269230769230769,0.2,0.09309309309309309,0.07188985012793957
0.2492612293144208,0.2449464922711058,0.044194756554307116,0.06963470319634703,0.18997683209364713,0.09230769230769231,0.2,0.09309309309309309,0.1898379432192031
0.24881796690307328,0.2449464922711058,0.7033707865168539,0.9121004566210045,0.07206438239239117,0.8141025641025641,0.2,0.09309309309309309,0.07201169733154625
0.24896572104018913,0.2449464922711058,0.6479400749063671,0.7910958904109588,0.4375076210218266,0.09230769230769231,0.2,0.09309309309309309,0.43730961374436456
0.2492612293144208,0.2449464922711058,0.349812734082397,0.45433789954337894,0.2121692476527253,0.1423076923076923,0.2,0.09309309309309309,0.21201413427561838
0.24881796690307328,0.2449464922711058,0.28389513108614234,0.3910958904109589,0.07218631874161688,0.8833333333333333,0.2,0.09309309309309309,0.07213354453515292
0.2492612293144208,0.2449464922711058,0.20599250936329588,0.2591324200913242,0.16644311669308623,0.1423076923076923,0.2,0.09309309309309309,0.1663214329231144
0.24911347517730495,0.2449464922711058,0.3797752808988764,0.5810502283105022,0.052310693817827096,0.958974358974359,0.2,0.09309309309309309,0.05227245034726453
0.9020390070921985,0.629013079667063,0.06741573033707866,0.09931506849315068,0.15217656383367884,0.7717948717948718,0.30000000000000004,0.5375375375375375,0.15206531010113317
0.902482269503546,0.629013079667063,0.5917602996254682,0.9041095890410958,0.3149615900499939,0.7794871794871795,0.30000000000000004,0.5375375375375375,0.31473132691604727
0.9021867612293144,0.629013079667063,0.5842696629213483,0.8926940639269406,0.03145957810023168,0.023076923076923078,0.30000000000000004,0.5375375375375375,0.03131473132691605
0.9018912529550828,0.629013079667063,0.13857677902621723,0.2134703196347032,0.17571027923423974,0.09230769230769231,0.30000000000000004,0.5375375375375375,0.1755818203972219
0.9023345153664303,0.629013079667063,0.003745318352059925,0.007990867579908675,0.21716863797097916,0.0858974358974359,0.30000000000000004,0.5375375375375375,0.21700986962349214
0.9017434988179669,0.629013079667063,0.0,0.00228310502283105,0.21729057432020485,0.7602564102564102,0.30000000000000004,0.5375375375375375,0.2171317168270988
0.9018912529550828,0.629013079667063,0.2808988764044944,0.38242009132420085,0.15546884526277283,0.31666666666666665,0.30000000000000004,0.5375375375375375,0.15535518459851347
0.4029255319148936,0.2164090368608799,0.12359550561797754,0.15000000000000002,0.10035361541275455,0.46794871794871795,0.2,0.3663663663663664,0.10028024856829536
0.4027777777777778,0.2164090368608799,0.0599250936329588,0.07876712328767123,0.16144372637483234,0.36923076923076925,0.2,0.3663663663663664,0.16132569757524065
0.4027777777777778,0.2164090368608799,0.033707865168539325,0.04794520547945205,0.15888306304109256,0.13974358974358975,0.2,0.3663663663663664,0.15876690629950044
0.6690307328605201,0.03091557669441141,0.18726591760299624,0.2831050228310502,0.030971832703328865,0.7794871794871795,0.1,0.14114114114114115,0.03082734251248934
0.15189125295508274,0.03091557669441141,0.07415730337078652,0.1106849315068493,0.0320692598463602,0.43205128205128207,0.1,0.14114114114114115,0.031923967344949435
0.15189125295508274,0.03091557669441141,0.3782771535580524,0.569634703196347,0.04011705889525668,0.491025641025641,0.1,0.14114114114114115,0.03996588278299013
0.1517434988179669,0.03091557669441141,0.11310861423220975,0.16773972602739723,0.04779904889647604,0.632051282051282,0.1,0.14114114114114115,0.047764103813817474
0.6690307328605201,0.03091557669441141,0.03520599250936329,0.0547945205479452,0.030849896354103158,0.09230769230769231,0.1,0.14114114114114115,0.030705495308882662
0.15189125295508274,0.03091557669441141,0.15205992509363295,0.22945205479452052,0.046945494451896115,0.732051282051282,0.1,0.14114114114114115,0.04678932618496406
0.3388002364066194,0.5743162901307967,0.030711610486891385,0.04794520547945205,0.19863431288867212,0.7794871794871795,0.1,0.25825825825825827,0.1984890946752772
0.3388002364066194,0.5743162901307967,0.0651685393258427,0.09817351598173515,0.03231313254481161,0.491025641025641,0.1,0.25825825825825827,0.03216766175216279
0.17863475177304963,0.06539833531510106,0.11610486891385768,0.1095890410958904,0.017802706986952813,0.023076923076923078,0.6000000000000001,0.960960960960961,0.0176678445229682
0.17863475177304963,0.06539833531510106,0.23595505617977527,0.2180365296803653,0.23497134495793198,0.26153846153846155,0.6000000000000001,0.960960960960961,0.23479956135006702
0.17863475177304963,0.06539833531510106,0.056179775280898875,0.0547945205479452,0.01219363492257042,0.7794871794871795,0.6000000000000001,0.960960960960961,0.012062873157061045
0.52201536643026,0.06539833531510106,0.04119850187265917,0.04794520547945205,0.009998780636507743,0.023076923076923078,0.6000000000000001,0.8888888888888888,0.009869623492140855
0.52201536643026,0.06539833531510106,0.08614232209737828,0.09474885844748858,0.2358248994025119,0.26153846153846155,0.6000000000000001,0.8888888888888888,0.23565249177531375
0.52201536643026,0.06539833531510106,0.018726591760299626,0.023972602739726026,0.012071698573344714,0.7794871794871795,0.6000000000000001,0.8888888888888888,0.011941025953454368
0.52201536643026,0.06539833531510106,0.2209737827715356,0.25342465753424653,0.09730520668211194,0.8115384615384615,0.6000000000000001,0.8888888888888888,0.09723406847812843
0.5589539007092198,0.06539833531510106,0.06367041198501873,0.07534246575342465,0.010974271430313378,0.7794871794871795,0.6000000000000001,0.960960960960961,0.010844401120994274
0.39745862884160754,0.06539833531510106,0.13108614232209737,0.1506849315068493,0.14510425557858797,0.023076923076923078,0.6000000000000001,0.960960960960961,0.1449981722919459
0.125,0.7015457788347205,0.022471910112359553,0.03453196347031963,0.30398731861968054,0.36923076923076925,0.30000000000000004,0.2072072072072072,0.3037650785914463
0.6993203309692672,0.06539833531510106,0.026217228464419477,0.0365296803652968,0.01134008047799049,0.7794871794871795,0.6000000000000001,0.7897897897897898,0.011209942731814304
0.6999113475177304,0.06539833531510106,0.056179775280898875,0.06278538812785388,0.01048652603341056,0.023076923076923078,0.6000000000000001,0.7897897897897898,0.010357012306567564
0.2828014184397163,0.6813317479191439,0.2951310861423221,0.40867579908675794,0.3147177173515425,0.2064102564102564,0.0,0.2852852852852853,0.31448763250883394
0.038268321513002364,0.6813317479191439,0.8943820224719101,0.9571917808219177,0.5279843921472991,0.7025641025641025,0.0,0.2852852852852853,0.5277202388205191
0.9534574468085106,0.06420927467300831,0.14606741573033707,0.1552511415525114,0.18717229606145594,0.023076923076923078,0.6000000000000001,0.975975975975976,0.18703545753624953
0.9534574468085106,0.06420927467300831,0.07116104868913858,0.0776255707762557,0.18729423241068163,0.7794871794871795,0.6000000000000001,0.975975975975976,0.18715730473985623
0.5726950354609929,0.06539833531510106,0.10861423220973784,0.08789954337899543,0.22253383733691015,0.7794871794871795,0.6000000000000001,0.993993993993994,0.22237114658218593
0.5726950354609929,0.06539833531510106,0.018726591760299626,0.01598173515981735,0.012925253017924644,0.09230769230769231,0.6000000000000001,0.993993993993994,0.012793956378701109
0.5726950354609929,0.06539833531510106,0.2209737827715356,0.1769406392694064,0.22582611876600417,0.023076923076923078,0.6000000000000001,0.993993993993994,0.22566102107956623
0.5726950354609929,0.06539833531510106,0.04119850187265917,0.033105022831050226,0.013047189367150347,0.31666666666666665,0.6000000000000001,0.993993993993994,0.012915803582307785
0.6366725768321513,0.06539833531510106,0.50187265917603,0.6232876712328766,0.30093890988903793,0.7794871794871795,0.6000000000000001,0.7117117117117117,0.3007188985012794
0.6366725768321513,0.06539833531510106,0.9692883895131087,0.9999999999999999,0.3498353859285453,0.023076923076923078,0.6000000000000001,0.7117117117117117,0.34970147435116367
0.6366725768321513,0.06539833531510106,0.10112359550561799,0.13926940639269403,0.26045604194610417,0.09230769230769231,0.6000000000000001,0.7117117117117117,0.26026562690386257
0.6366725768321513,0.06539833531510106,0.27715355805243447,0.2648401826484018,0.29069625655407877,0.31666666666666665,0.6000000000000001,0.7117117117117117,0.2904837333983185
0.7678782505910166,0.3258026159334126,0.0302996254681648,0.021118721461187213,0.006584562858188026,0.7794871794871795,0.7000000000000001,0.44744744744744747,0.006457901791153893
0.7678782505910166,0.3258026159334126,0.06435205992509364,0.045662100456621,0.006462626508962322,0.023076923076923078,0.7000000000000001,0.44744744744744747,0.0063360545875472156
0.4036643026004728,0.1450653983353151,0.9220973782771535,0.8116438356164383,0.05462748445311548,0.882051282051282,0.9,0.990990990990991,0.0545875472157914
0.40425531914893614,0.1450653983353151,0.15056179775280898,0.1324200913242009,0.27447872210706015,0.017948717948717947,0.9,0.990990990990991,0.2742780553186304
0.4036643026004728,0.1450653983353151,0.4591760299625468,0.3013698630136986,0.055237166199244,0.6282051282051282,0.9,0.990990990990991,0.055196783233824785
0.4036643026004728,0.1450653983353151,0.3048689138576779,0.1997716894977169,0.055724911596146814,0.4269230769230769,0.9,0.990990990990991,0.05568417204825149
0.21823286052009455,0.3258026159334126,0.061917602996254685,0.06335616438356163,0.0029264723814169005,0.023076923076923078,0.7000000000000001,0.25225225225225223,0.002802485682953576
0.21823286052009455,0.3258026159334126,0.012674157303370787,0.0136986301369863,0.003048408730642605,0.367948717948718,0.7000000000000001,0.25225225225225223,0.0029243328865602536
0.21823286052009455,0.3258026159334126,0.029086142322097382,0.030251141552511414,0.0031703450798683088,0.7794871794871795,0.7000000000000001,0.25225225225225223,0.0030461800901669307
0.624113475177305,0.7384066587395957,0.14531835205992508,0.2009132420091324,0.15339592732593588,0.016666666666666666,1.0,0.6966966966966966,0.15328378213719995
0.624113475177305,0.7384066587395957,0.05543071161048689,0.07933789954337898,0.1631508352639922,0.6948717948717948,1.0,0.6966966966966966,0.16303155842573414
0.6238179669030732,0.7384066587395957,0.12734082397003746,0.1449771689497717,0.20460919400073163,0.8461538461538461,1.0,0.6966966966966966,0.20445960765200438
0.624113475177305,0.7384066587395957,0.2149812734082397,0.25799086757990863,0.17388123399585417,0.0641025641025641,1.0,0.6966966966966966,0.1737541123431217
