lat,lon,timestamp,platform
28.348330781915664,76.85451423422064,2024-04-05 16:00:00,bigbasket
28.47444962269626,76.92412873506723,2024-02-01 18:00:00,blinkit
28.33780027108519,77.56224731254038,2024-02-20 15:00:00,blinkit
28.766411412976996,77.00695127553291,2024-03-12 09:00:00,bigbasket
28.79280871359117,77.49452720707087,2024-03-13 11:00:00,blinkit
28.51666034755752,77.3811134181527,2024-03-29 15:00:00,blinkit
28.59723456672509,77.13594551043832,2024-03-30 06:00:00,blinkit
29.094667756408437,76.90373530726455,2024-04-01 09:00:00,bigbasket
28.305889815800803,77.3156016776144,2024-01-22 18:00:00,bigbasket
28.60259993780332,77.55658518102106,2024-02-05 08:00:00,blinkit
28.83238914647442,77.25850214524266,2024-02-23 23:00:00,blinkit
28.422265268105928,77.44092834039051,2024-03-19 18:00:00,blinkit
28.343505579333456,77.1139477960843,2024-02-03 23:00:00,blinkit
28.773822819857617,77.36318375913275,2024-03-01 17:00:00,blinkit
28.714704517821577,76.96947647951868,2024-03-29 22:00:00,bigbasket
29.088929059164503,76.96765254092145,2024-04-11 12:00:00,bigbasket
29.011186628864547,77.04834450964042,2024-01-24 01:00:00,blinkit
28.868323844852224,77.09439365839326,2024-02-17 18:00:00,blinkit
29.016838652342507,77.39792468970312,2024-04-01 13:00:00,blinkit
28.3806092168971,77.12444782766978,2024-01-02 20:00:00,blinkit
28.60162819284441,77.35933828615129,2024-02-12 08:00:00,blinkit
28.802781304163936,76.83488550075101,2024-03-28 22:00:00,bigbasket
28.52033059436351,76.97605520056646,2024-04-03 03:00:00,bigbasket
28.587592358753863,77.57678192017185,2024-04-07 16:00:00,bigbasket
29.059272392985104,77.03048730776126,2024-04-23 10:00:00,blinkit
28.39955402226365,77.37038775137937,2024-01-09 09:00:00,bigbasket
28.398285300729025,77.40981648554383,2024-01-11 16:00:00,blinkit
29.042875704075875,76.99460274405213,2024-04-07 14:00:00,bigbasket
28.917537708747712,77.52752123237838,2024-01-10 13:00:00,blinkit
28.852321563612403,77.28151701247475,2024-01-25 21:00:00,blinkit
29.07753340865917,77.33082131540132,2024-01-29 06:00:00,bigbasket
28.555492818805764,77.32910811684998,2024-03-03 11:00:00,blinkit
28.916631391299514,77.38400564384257,2024-03-11 11:00:00,bigbasket
28.735638721633077,77.08003625938439,2024-03-20 00:00:00,blinkit
28.94856173819557,77.20102212626081,2024-04-11 08:00:00,blinkit
28.431468661555314,76.81429719457846,2024-04-27 16:00:00,blinkit
28.988586689491896,76.80240751642268,2024-01-12 14:00:00,blinkit
28.50219280115548,76.82163453101968,2024-01-14 13:00:00,blinkit
28.56664994057292,76.80371338204293,2024-02-05 03:00:00,bigbasket
28.37527944530898,76.97510874664245,2024-02-09 06:00:00,bigbasket
29.088633247140184,77.08501804233498,2024-02-11 01:00:00,bigbasket
28.557083348406323,77.26501320518622,2024-02-14 09:00:00,bigbasket
28.715079916039063,77.21905936531788,2024-02-14 17:00:00,bigbasket
28.306668266205428,77.13032618314419,2024-03-08 14:00:00,blinkit
28.4721532063602,76.96987068958688,2024-03-11 14:00:00,blinkit
28.918890098433277,77.46467300107766,2024-04-18 10:00:00,bigbasket
28.850027148087896,77.5054163474418,2024-01-01 06:00:00,bigbasket
28.48633833859288,77.55088216497633,2024-01-10 04:00:00,bigbasket
28.74950226791441,77.39415079196412,2024-01-14 07:00:00,blinkit
29.049874657071623,77.37520191042954,2024-01-28 04:00:00,blinkit
29.005250559891508,76.86010761729341,2024-02-11 10:00:00,blinkit
28.96249823067002,76.8440515774419,2024-02-18 22:00:00,blinkit
28.936136163119,76.95186183596186,2024-03-05 02:00:00,bigbasket
28.77631422355462,77.55272842300484,2024-03-11 16:00:00,blinkit
28.44225157123644,77.24893413856813,2024-03-15 10:00:00,bigbasket
28.42831145925419,77.50447042135858,2024-03-16 16:00:00,blinkit
28.86168365398913,77.01401762737969,2024-04-09 08:00:00,blinkit
28.723700192767588,76.80050173516958,2024-04-21 15:00:00,bigbasket
28.785623865723693,77.58018940374397,2024-01-12 14:00:00,bigbasket
28.37534187831012,77.27819259870685,2024-01-23 19:00:00,blinkit
28.6429151299946,76.94433920094112,2024-04-20 11:00:00,blinkit
28.663915521386112,77.2248245554956,2024-02-27 22:00:00,blinkit
28.714586483687523,77.5725941093392,2024-03-01 07:00:00,blinkit
28.33113642462926,76.98738301306564,2024-03-02 10:00:00,bigbasket
28.74423930897415,76.92741450903347,2024-03-30 22:00:00,blinkit
28.66085251177936,76.90567373928202,2024-04-25 09:00:00,blinkit
28.94632294105188,77.29333332435414,2024-02-05 11:00:00,blinkit
28.559816502907584,76.8032770956223,2024-04-17 09:00:00,bigbasket
28.70341572247517,76.80071446563923,2024-02-13 09:00:00,bigbasket
28.33170180916673,77.1306908097021,2024-03-08 16:00:00,bigbasket
28.69416287344824,77.42143116756854,2024-03-11 08:00:00,bigbasket
28.837847824326147,77.36752285903746,2024-03-25 03:00:00,bigbasket
28.58018415725431,77.28771776239715,2024-04-11 15:00:00,blinkit
28.488962311496717,76.92060023808565,2024-04-27 02:00:00,bigbasket
28.381397786465737,76.97724541016514,2024-01-04 07:00:00,blinkit
28.79326166379695,76.85717728636126,2024-01-17 07:00:00,bigbasket
28.67040526920441,77.11548415582295,2024-02-05 14:00:00,bigbasket
28.61393348017364,76.94836533506242,2024-02-25 15:00:00,blinkit
28.366183999937952,77.19771803687544,2024-01-04 01:00:00,blinkit
29.07900621421492,76.82250068911453,2024-01-18 00:00:00,blinkit
28.591894580780615,77.17059934116959,2024-02-15 04:00:00,bigbasket
28.944933997404824,77.13500036778409,2024-02-19 04:00:00,bigbasket
28.398528468698316,77.23253093125375,2024-03-08 06:00:00,blinkit
29.08071567382506,76.80386144180507,2024-04-29 12:00:00,blinkit
28.465139421258566,77.24608186075754,2024-02-06 12:00:00,blinkit
28.32097082597381,77.19820144735861,2024-03-26 22:00:00,blinkit
28.810070960382767,77.59240832794848,2024-03-31 08:00:00,blinkit
28.979665114820715,77.30542140283852,2024-04-17 03:00:00,blinkit
28.44657770111897,77.50074700883033,2024-01-10 15:00:00,bigbasket
28.32787068022393,76.9696542984063,2024-01-25 18:00:00,bigbasket
28.39155599009789,77.00154367468339,2024-01-29 12:00:00,blinkit
29.026498254823043,77.23570173767212,2024-02-22 14:00:00,bigbasket
28.421945940981995,77.39116363229905,2024-04-08 13:00:00,blinkit
28.61714898829185,77.1261197233537,2024-04-18 18:00:00,blinkit
28.516272776422117,77.04695711009072,2024-01-01 11:00:00,blinkit
28.57586500751907,77.49560917078136,2024-03-23 13:00:00,bigbasket
28.456299997844773,77.29163829403885,2024-04-01 21:00:00,bigbasket
28.810677449409432,77.2881885924603,2024-04-08 02:00:00,bigbasket
28.78876694273336,77.56608298317835,2024-04-26 13:00:00,bigbasket
28.573577514476423,77.24345817547209,2024-01-11 17:00:00,bigbasket
28.88421260982404,76.93670244727397,2024-01-25 02:00:00,bigbasket
29.092353743140254,77.2924570814076,2024-01-27 20:00:00,blinkit
28.61027335613092,77.11119540803341,2024-03-04 03:00:00,blinkit
28.517037518662697,77.01957171542833,2024-03-09 05:00:00,bigbasket
28.818916074221764,77.28145832240804,2024-03-25 09:00:00,blinkit
28.89378645681954,76.97461972799066,2024-04-11 08:00:00,blinkit
28.657310691618772,76.97186710476385,2024-04-18 06:00:00,blinkit
28.760322506669397,77.17784467284947,2024-04-25 09:00:00,bigbasket
28.84883800371804,77.38744146281581,2024-01-10 14:00:00,bigbasket
28.641369313526575,77.06797333379079,2024-01-15 08:00:00,bigbasket
28.40336597170687,77.59952686881705,2024-01-20 16:00:00,bigbasket
28.55250104217745,77.02955341928491,2024-01-22 11:00:00,bigbasket
28.945118983036703,76.99218425509267,2024-02-07 04:00:00,bigbasket
29.02226264605764,76.91607372994345,2024-02-13 09:00:00,bigbasket
28.67645864202678,77.22626361497618,2024-02-13 22:00:00,blinkit
28.707008705775344,77.22915866873588,2024-02-18 04:00:00,bigbasket
28.970540811809663,77.06267224161977,2024-04-14 23:00:00,bigbasket
28.7453295258898,76.85481021987489,2024-01-02 14:00:00,blinkit
28.927059287500573,76.89171793774594,2024-01-04 18:00:00,blinkit
28.719707325116232,77.16372234785167,2024-01-09 04:00:00,bigbasket
28.40603705141981,76.82482871400447,2024-02-13 11:00:00,blinkit
29.09200657629835,76.82757066196625,2024-04-03 15:00:00,blinkit
28.576855813990303,76.98738308234131,2024-04-03 20:00:00,bigbasket
29.069008413398706,76.94818347828036,2024-04-24 11:00:00,bigbasket
28.411123126119385,76.97473270599626,2024-01-03 08:00:00,bigbasket
29.02235432354288,77.13338599184195,2024-01-25 07:00:00,blinkit
28.50597591458282,76.82494860039729,2024-04-20 13:00:00,blinkit
28.3804086769634,77.28422823339874,2024-02-07 01:00:00,blinkit
28.900073491910543,77.01389875608226,2024-02-17 22:00:00,blinkit
28.608619047995138,77.5075725513579,2024-03-23 16:00:00,bigbasket
28.67487232323291,77.52364728141409,2024-04-14 10:00:00,bigbasket
28.94181965237769,77.40330206219537,2024-01-13 21:00:00,bigbasket
28.388575886549265,76.87862980066339,2024-03-08 15:00:00,bigbasket
28.33119116801435,77.41313061601421,2024-04-07 19:00:00,bigbasket
28.74994369442704,77.29619104849367,2024-04-25 16:00:00,blinkit
28.828858701581243,77.50133432304015,2024-01-07 02:00:00,bigbasket
29.04237648653266,76.82621181591185,2024-02-05 20:00:00,blinkit
28.832731760481995,77.52456275664672,2024-03-17 15:00:00,blinkit
28.920632869149674,76.95784253092945,2024-01-30 04:00:00,blinkit
28.74269869737975,77.33323599293615,2024-02-02 13:00:00,bigbasket
28.466536753043695,76.85000255736344,2024-03-29 02:00:00,bigbasket
28.930044514742526,77.17437477597471,2024-01-21 18:00:00,blinkit
28.554923007790027,77.27838261204225,2024-02-13 00:00:00,bigbasket
28.704609851794192,76.88398830669165,2024-03-20 16:00:00,bigbasket
28.99277119533633,77.43956128395781,2024-04-27 23:00:00,bigbasket
28.94225949704317,77.48253278757758,2024-01-11 04:00:00,blinkit
28.4231708660621,76.86849285824994,2024-01-11 06:00:00,bigbasket
28.990945631537496,76.96689079338717,2024-01-15 05:00:00,blinkit
29.080559682189005,77.27189769004018,2024-03-03 18:00:00,bigbasket
28.321455562859025,77.20416109591923,2024-03-09 19:00:00,bigbasket
28.433290176772097,77.13906637846193,2024-03-10 17:00:00,blinkit
28.385837803435447,76.9896093876682,2024-01-24 05:00:00,blinkit
28.55104044753243,77.16895994700893,2024-02-18 21:00:00,bigbasket
28.858352791742604,77.3405996513297,2024-03-22 02:00:00,bigbasket
28.987880045492428,77.50358702191863,2024-01-27 13:00:00,blinkit
28.96897464734979,77.46772239989933,2024-02-14 03:00:00,blinkit
28.66670103292921,77.40756934897978,2024-04-04 03:00:00,bigbasket
29.0514906518982,77.53511659004243,2024-04-24 21:00:00,bigbasket
28.37337680465936,76.92661876368881,2024-01-20 21:00:00,bigbasket
28.74127217010961,77.55593839230538,2024-01-31 07:00:00,blinkit
29.083379706965825,77.19657114359373,2024-02-06 13:00:00,blinkit
28.71952735342965,76.88710923578545,2024-03-20 11:00:00,blinkit
28.643260092789458,77.25731529696331,2024-03-31 17:00:00,blinkit
29.015609198175024,76.93234331914327,2024-04-08 19:00:00,blinkit
28.566932312914027,76.919362657338,2024-04-22 08:00:00,blinkit
28.92440358700032,77.11561544583566,2024-01-27 08:00:00,bigbasket
28.611931226114837,77.4883977490038,2024-01-31 20:00:00,bigbasket
28.4229258307008,77.20078530707507,2024-03-06 10:00:00,bigbasket
28.435757283090226,76.83648461228071,2024-03-10 10:00:00,bigbasket
28.43086150216809,77.15027548240673,2024-04-17 13:00:00,blinkit
29.02227069354961,77.15955375705482,2024-01-12 08:00:00,bigbasket
28.82325930056743,77.4404147839058,2024-01-13 14:00:00,blinkit
28.711666441508424,77.563429173397,2024-01-17 13:00:00,blinkit
28.557152106387655,77.59727512320988,2024-01-31 11:00:00,blinkit
28.947952589155896,76.87303338833767,2024-02-16 02:00:00,blinkit
28.556419498371135,76.9239584637076,2024-04-11 09:00:00,bigbasket
28.60620183644261,77.25611834318849,2024-01-29 17:00:00,blinkit
28.809653707994617,77.32348887943344,2024-02-05 02:00:00,blinkit
28.419476411992868,77.1317090280575,2024-02-23 15:00:00,bigbasket
29.00269258704864,76.96089654999916,2024-03-08 10:00:00,bigbasket
28.570411865726268,76.82679244504926,2024-04-14 21:00:00,bigbasket
28.467055147428344,77.58009035932936,2024-01-24 20:00:00,blinkit
28.80306335326221,77.50310407554721,2024-03-08 22:00:00,bigbasket
28.92580500914437,76.92292463771209,2024-03-13 02:00:00,bigbasket
28.440834655914607,77.50013090517545,2024-01-15 17:00:00,blinkit
28.762314252177063,77.48332234359103,2024-01-31 09:00:00,bigbasket
28.893231405684624,77.4710780866518,2024-03-02 11:00:00,bigbasket
28.551799694851507,76.9843933305204,2024-03-03 17:00:00,bigbasket
28.406798735298537,77.32003521159366,2024-01-02 17:00:00,blinkit
28.3053628959409,77.23310299938056,2024-01-14 05:00:00,blinkit
28.779316742070165,77.59457451276356,2024-01-24 04:00:00,bigbasket
28.345229521737664,76.93141164947612,2024-02-12 23:00:00,bigbasket
28.94714599007264,76.87592229721552,2024-03-12 02:00:00,bigbasket
28.71480943506034,77.20444857363384,2024-03-17 10:00:00,blinkit
28.863870658434543,77.59040578627926,2024-01-15 12:00:00,bigbasket
28.986607185383548,77.56956666021824,2024-01-20 17:00:00,blinkit
28.75971557039153,77.42437584327871,2024-01-22 06:00:00,blinkit
28.336529828349367,77.2244171081808,2024-01-26 05:00:00,blinkit
28.83781154497876,77.5756573051974,2024-01-28 17:00:00,blinkit
28.319240380538616,77.15390842926367,2024-02-09 02:00:00,bigbasket
28.901685546190688,77.11749101986288,2024-02-16 04:00:00,bigbasket
28.72262028209936,77.07410108644159,2024-02-18 13:00:00,blinkit
28.52868582630641,76.83478231582986,2024-01-01 19:00:00,bigbasket
28.432858373829514,77.18006047724586,2024-01-06 05:00:00,bigbasket
28.65112916824404,76.83867308398084,2024-02-01 01:00:00,blinkit
28.58762685688635,76.955443860856,2024-03-05 14:00:00,bigbasket
28.37650771407194,77.24691689576585,2024-03-14 18:00:00,blinkit
28.90143620780541,77.53366384686225,2024-02-14 00:00:00,blinkit
28.401806094627783,77.30218135446967,2024-03-10 06:00:00,bigbasket
28.971728743529425,76.9128068709763,2024-03-20 06:00:00,bigbasket
28.43752695666332,77.37998419834716,2024-03-24 04:00:00,blinkit
28.7883546990593,77.07731601401676,2024-04-09 05:00:00,bigbasket
28.672430852791663,76.98836747826802,2024-01-06 22:00:00,blinkit
28.7943318411652,77.41401256693872,2024-02-05 19:00:00,bigbasket
28.636177983225952,77.41183339303171,2024-02-21 09:00:00,bigbasket
28.64233515531614,77.36456694532819,2024-03-06 22:00:00,blinkit
28.591935488862603,77.43294239899744,2024-04-04 08:00:00,blinkit
28.926470651938395,77.17537938520302,2024-04-05 15:00:00,blinkit
28.940855975547272,77.49878215991335,2024-04-14 02:00:00,blinkit
28.60415650539532,77.1749761673329,2024-01-22 12:00:00,bigbasket
28.754196479275,76.97978468662357,2024-01-26 15:00:00,bigbasket
28.43647437482951,77.09326953597503,2024-02-27 09:00:00,blinkit
28.4438813227494,77.06731863200915,2024-03-15 20:00:00,blinkit
29.039047103667265,76.99679751041423,2024-03-23 03:00:00,bigbasket
28.630977338931352,77.50432949523619,2024-03-26 08:00:00,bigbasket
28.822398059617257,77.21444807083786,2024-04-18 07:00:00,blinkit
28.43157314398297,76.9320852517007,2024-01-05 22:00:00,blinkit
28.97876534249209,76.90763691081858,2024-01-30 11:00:00,blinkit
28.647683340544774,77.38311064144675,2024-02-23 10:00:00,bigbasket
29.098153044767734,77.16774183247003,2024-03-28 20:00:00,blinkit
28.81031456061195,77.47655102967681,2024-03-15 04:00:00,blinkit
29.05679947575651,76.88219090845747,2024-04-13 22:00:00,blinkit
28.402634606808896,76.91257829122587,2024-01-02 10:00:00,blinkit
28.54116933439041,77.1728699360605,2024-02-19 03:00:00,blinkit
28.734647340988765,77.40677890632473,2024-03-31 01:00:00,bigbasket
28.955713739728985,77.17461647248564,2024-04-25 08:00:00,blinkit
29.027276494376043,76.81956607742734,2024-04-26 09:00:00,bigbasket
28.8769666182191,76.9735938959495,2024-01-11 05:00:00,bigbasket
28.56835674075941,76.83119571485958,2024-04-21 17:00:00,blinkit
28.56822641642314,77.26594764912328,2024-01-04 13:00:00,bigbasket
28.96233931772526,77.04818721354313,2024-01-10 01:00:00,bigbasket
28.73429943047625,76.91188319207843,2024-02-17 16:00:00,bigbasket
28.896748627137427,77.46611323515411,2024-02-20 16:00:00,blinkit
28.912301217915463,77.27803329857394,2024-02-28 01:00:00,blinkit
28.46941773077305,77.0005472964434,2024-04-17 10:00:00,bigbasket
28.99156815426963,76.86493220238592,2024-04-20 19:00:00,blinkit
28.380074686927525,77.27523219829288,2024-01-15 03:00:00,bigbasket
28.673033392450503,77.07875014000189,2024-02-23 00:00:00,bigbasket
28.36018747269043,77.32361281008174,2024-03-24 00:00:00,bigbasket
28.49596739997681,77.2152048775947,2024-03-29 05:00:00,blinkit
28.370564730601053,76.99241417060384,2024-04-27 13:00:00,blinkit
29.06810678194561,77.11822794861436,2024-01-17 03:00:00,blinkit
28.87500862539852,77.35382296042452,2024-03-13 22:00:00,bigbasket
28.714840980930383,77.47815052374196,2024-04-11 03:00:00,bigbasket
28.69712464356784,77.4403074599301,2024-01-07 00:00:00,bigbasket
28.35992878036958,76.92727809829869,2024-01-21 09:00:00,blinkit
29.0508885366186,76.98454656071885,2024-01-26 17:00:00,blinkit
28.61450326388098,76.96154684389299,2024-04-19 22:00:00,bigbasket
28.82696496701996,76.98947955819278,2024-04-23 18:00:00,blinkit
28.79691424541569,77.4202450058935,2024-04-17 19:00:00,blinkit
28.890544929085163,77.12581085530911,2024-01-01 02:00:00,bigbasket
28.749051586726893,77.53525217493622,2024-01-14 12:00:00,blinkit
28.54343186278109,77.2229187250153,2024-02-02 10:00:00,bigbasket
28.933419936564157,76.94876177281614,2024-03-21 05:00:00,bigbasket
28.89701858718561,77.01632728566831,2024-04-13 08:00:00,blinkit
28.458798890001795,77.16654503131339,2024-01-03 20:00:00,bigbasket
28.45875146930581,77.07993682344129,2024-01-22 02:00:00,bigbasket
28.67213450866948,77.48338108084666,2024-02-08 08:00:00,bigbasket
28.791503792433534,77.30304034372877,2024-03-21 12:00:00,bigbasket
29.018518697295853,76.87613447302432,2024-03-27 12:00:00,bigbasket
28.68551426493556,77.36112438852184,2024-03-30 23:00:00,blinkit
28.311444510790768,76.9341584245584,2024-04-15 03:00:00,blinkit
28.59288452977316,77.38903960941647,2024-01-04 22:00:00,bigbasket
28.967954669712693,77.33808163237335,2024-02-06 22:00:00,blinkit
28.804088819640853,76.86437177305274,2024-03-06 07:00:00,bigbasket
28.921330311139958,77.45319190392053,2024-03-26 18:00:00,blinkit
28.353050254096782,77.38098856879435,2024-03-28 09:00:00,bigbasket
28.54103232848532,77.14450619658524,2024-04-28 04:00:00,bigbasket
28.998287167019345,76.98399819210717,2024-02-12 22:00:00,blinkit
28.476081258196352,77.0661640593246,2024-03-29 16:00:00,bigbasket
28.54597731680988,77.1085974932724,2024-04-11 08:00:00,bigbasket
28.996461371105774,77.23112182250682,2024-04-18 03:00:00,blinkit
28.67439437310184,76.93322301278602,2024-04-28 14:00:00,blinkit
29.024437638748367,77.24759384980514,2024-01-12 01:00:00,blinkit
28.54543643038529,77.56024201282891,2024-02-04 23:00:00,blinkit
28.51986004060405,77.06321280632312,2024-02-26 20:00:00,blinkit
29.00320310784217,77.24933025602134,2024-01-10 09:00:00,bigbasket
28.97177067574332,76.87640787413918,2024-02-03 11:00:00,bigbasket
28.638373820369782,77.12455100027806,2024-02-27 15:00:00,bigbasket
28.434181032769253,77.35921674741493,2024-02-14 17:00:00,bigbasket
28.43755157787054,77.08331204790076,2024-02-18 22:00:00,blinkit
28.633299569874715,76.9567664410793,2024-03-15 05:00:00,bigbasket
28.630105012029308,77.23621300034935,2024-04-02 03:00:00,bigbasket
28.63103984790732,77.06912869959152,2024-01-04 11:00:00,blinkit
28.924899812246643,76.85516679969848,2024-01-18 14:00:00,blinkit
28.853243317685937,76.91322497913345,2024-01-30 02:00:00,blinkit
28.58388587307816,76.98798985548272,2024-02-04 12:00:00,blinkit
28.98972713137105,77.29202668452582,2024-03-25 09:00:00,bigbasket
28.614389523800757,77.32601833718476,2024-01-20 00:00:00,bigbasket
28.41004507799457,77.43796306405487,2024-01-21 12:00:00,bigbasket
28.83752790093501,76.86781068052787,2024-01-02 18:00:00,bigbasket
28.83041112554788,77.14501865071593,2024-01-22 11:00:00,bigbasket
28.46205296231933,77.3796870246512,2024-02-08 07:00:00,bigbasket
28.35093339952634,77.40655475243925,2024-03-13 14:00:00,blinkit
28.64948160603022,77.04105960572555,2024-03-23 13:00:00,blinkit
28.321548612327028,77.48138474466882,2024-03-25 07:00:00,blinkit
28.667341629284923,77.29966902706353,2024-03-26 06:00:00,blinkit
28.75700436186204,77.58623315374346,2024-04-28 01:00:00,bigbasket
28.44598846146696,77.52412423649088,2024-02-13 18:00:00,bigbasket
28.467541825167544,77.33862432223086,2024-02-21 08:00:00,blinkit
28.98956523866837,77.34566748223669,2024-03-13 20:00:00,blinkit
28.90640141210668,76.86826100273427,2024-03-14 00:00:00,blinkit
28.384496977208705,76.98595454555308,2024-01-27 00:00:00,blinkit
28.325517766749623,76.81824092094857,2024-02-02 04:00:00,blinkit
28.30315676802176,76.82788237578872,2024-03-08 04:00:00,bigbasket
28.930458342070487,77.32269391823381,2024-04-01 05:00:00,bigbasket
28.30860297408002,77.46593647494016,2024-04-04 20:00:00,bigbasket
28.3055967534475,77.14386774578081,2024-04-09 01:00:00,blinkit
28.952035858726475,77.15218802562563,2024-01-23 14:00:00,bigbasket
28.563529772889414,76.86645839919632,2024-02-19 11:00:00,bigbasket
28.550088854227397,77.39496285474875,2024-02-27 20:00:00,blinkit
28.773409432393457,77.17003577385016,2024-03-10 13:00:00,bigbasket
29.01900145285489,77.46775899732376,2024-03-10 21:00:00,blinkit
28.386251076024337,77.41649804309482,2024-03-13 12:00:00,blinkit
28.791438044327336,77.4886846487201,2024-04-13 06:00:00,bigbasket
28.584291545856196,77.04522780071902,2024-03-02 20:00:00,bigbasket
29.05771283192533,77.24066484235718,2024-03-04 02:00:00,bigbasket
29.08502121919462,76.88371651182487,2024-03-13 01:00:00,blinkit
28.51390599103581,77.070647356348,2024-03-15 20:00:00,blinkit
28.40498999424753,77.39419603561124,2024-01-08 21:00:00,bigbasket
28.82158497204762,77.5276303290912,2024-02-21 14:00:00,blinkit
28.643006322604585,77.29564736200044,2024-01-04 07:00:00,bigbasket
28.727264008790826,77.38135345303843,2024-01-28 17:00:00,bigbasket
28.463201333269748,76.94059887803789,2024-01-31 22:00:00,bigbasket
28.31941359073731,77.54858049452665,2024-02-10 01:00:00,bigbasket
28.451550145999573,77.06893848018538,2024-04-17 02:00:00,bigbasket
28.84544075419344,76.97625817110631,2024-04-23 02:00:00,blinkit
28.70650123814428,76.81660441227959,2024-03-02 21:00:00,blinkit
28.826290628032424,77.02721881633077,2024-03-16 17:00:00,blinkit
28.90537394145883,77.49650479195274,2024-04-18 19:00:00,bigbasket
29.004001205529544,77.55919939079645,2024-01-18 22:00:00,blinkit
28.94046689653908,76.90464346161026,2024-01-19 03:00:00,blinkit
29.07554223062045,77.35159041969186,2024-02-09 15:00:00,bigbasket
28.32386781607976,76.86452112479988,2024-03-08 11:00:00,blinkit
28.87987033684445,77.20237735591634,2024-04-29 23:00:00,bigbasket
28.61510417208905,77.36549971436735,2024-01-01 07:00:00,blinkit
28.54602805793663,77.2356955217324,2024-01-07 00:00:00,blinkit
28.9295529086497,76.99139464637067,2024-01-10 15:00:00,bigbasket
28.428147165621517,77.57350827844942,2024-02-01 09:00:00,blinkit
28.48212891743937,77.37670352300434,2024-02-10 21:00:00,bigbasket
28.47842890239864,77.50100945398756,2024-02-24 06:00:00,bigbasket
28.44000396983187,76.80712580305865,2024-03-03 09:00:00,blinkit
28.652841103963976,77.16254116416198,2024-03-28 23:00:00,blinkit
28.95381777542262,76.90334789862595,2024-04-03 12:00:00,bigbasket
29.01393280974017,77.3679280889041,2024-01-13 08:00:00,bigbasket
28.30434386730296,77.42271410548871,2024-01-18 20:00:00,blinkit
28.64354686640756,76.83103953364952,2024-02-25 00:00:00,bigbasket
29.01643295984994,77.28513675862607,2024-03-26 12:00:00,bigbasket
28.66561339274964,77.25567521006664,2024-04-20 20:00:00,bigbasket
28.30874777688853,76.92166314214556,2024-01-10 19:00:00,blinkit
28.54040688856101,77.35552598499471,2024-01-27 20:00:00,bigbasket
28.43544022561556,76.83548362200148,2024-01-27 21:00:00,blinkit
28.35977594558003,77.38995694564342,2024-02-24 00:00:00,bigbasket
28.371356334997955,76.98608463338797,2024-02-26 22:00:00,bigbasket
28.73318749133336,77.49909784773979,2024-02-27 18:00:00,bigbasket
29.078696444302725,77.527685617454,2024-03-20 02:00:00,bigbasket
28.67168206975443,77.33057450036065,2024-02-07 15:00:00,bigbasket
28.54239704049377,76.85495334348246,2024-02-12 05:00:00,blinkit
29.04354994134216,77.10108671983984,2024-02-21 09:00:00,blinkit
