latitude,longitude,timestamp,order_id,user_id
28.752188885184953,76.80304875536197,2024-03-05 05:00:00,63,379
28.91199908593282,76.81663879153781,2024-02-22 11:00:00,64,1741
28.807774656000472,77.1615255679355,2024-04-14 00:00:00,65,2970
28.7428635205264,77.29870608889414,2024-03-19 09:00:00,66,427
28.747365728596332,77.18517745816042,2024-03-30 09:00:00,67,2023
28.54316007845009,77.34170426065165,2024-04-15 20:00:00,68,1990
28.324654267654353,77.1596821072903,2024-03-23 20:00:00,69,294
28.64937391138589,76.83405104248831,2024-03-19 11:00:00,70,3821
28.471667738255626,76.98093336388081,2024-03-04 13:00:00,71,1480
28.62682291497971,77.59409938928377,2024-01-10 14:00:00,72,1091
28.982722458614532,77.07669107015893,2024-03-27 11:00:00,73,357
28.487151588692274,77.05981259019578,2024-02-08 14:00:00,74,212
28.346642193351254,76.92223363921534,2024-01-15 19:00:00,75,785
28.525107113617597,77.58971497769517,2024-02-12 02:00:00,76,2965
28.534875006213348,76.98436745727408,2024-02-11 15:00:00,77,1072
28.829533211781516,77.31746125380307,2024-02-16 14:00:00,78,1818
28.745625721873022,76.83363796652175,2024-02-03 14:00:00,79,2646
28.92711856728513,76.85317786405068,2024-04-22 23:00:00,80,1339
28.83145083226191,77.37340135785601,2024-04-16 00:00:00,81,1629
28.625109489152056,77.30813453027737,2024-01-05 06:00:00,82,1950
28.951216307732828,77.34412991649653,2024-02-29 14:00:00,83,3616
28.433578335926164,76.98477632571702,2024-02-06 06:00:00,84,3720
28.318169658507088,77.58791118601779,2024-04-11 20:00:00,85,1159
28.372038288620516,77.24670012972659,2024-02-29 02:00:00,86,1001
28.87788748047716,77.57563853781495,2024-03-17 02:00:00,87,1617
28.66950178420111,76.9313364423803,2024-01-11 08:00:00,88,802
28.42901742322688,77.12407960787301,2024-03-26 13:00:00,89,2274
28.70083582008269,77.06854841519076,2024-02-28 00:00:00,90,2136
28.421849682170535,77.4040599413647,2024-04-15 00:00:00,91,1863
28.85705630006219,77.39805714888406,2024-01-13 20:00:00,92,1853
28.656925020459227,77.18923503465577,2024-02-06 08:00:00,93,3436
28.604816980877185,76.81291840337387,2024-04-10 12:00:00,94,600
28.541209671318303,76.94016456734396,2024-01-29 02:00:00,95,3066
28.804226074495112,76.84021253368773,2024-02-02 09:00:00,96,2323
28.589450088442714,77.47761165539934,2024-02-06 06:00:00,97,3172
28.37011993545288,77.03181725383821,2024-03-03 18:00:00,98,2298
28.394404721696414,76.89433810952053,2024-01-07 13:00:00,99,3084
29.06951813163961,77.08333789222527,2024-03-15 04:00:00,100,2422
29.026864552566085,76.86183145293309,2024-04-07 04:00:00,101,2848
28.8597657070486,77.5830857079192,2024-02-06 16:00:00,102,1654
28.512695969167616,77.05200632107824,2024-01-21 13:00:00,103,3576
29.07534110187818,77.54645335911184,2024-02-12 03:00:00,104,1160
28.923000723172635,77.34618295268842,2024-03-18 10:00:00,105,2869
28.873512151327198,77.2528855899392,2024-03-02 06:00:00,106,1313
28.659489201715033,77.18039759769796,2024-03-13 10:00:00,107,3165
28.517793249476128,77.3499040854427,2024-04-06 15:00:00,108,3337
28.3771127697228,77.34902026683693,2024-04-23 17:00:00,109,739
29.022081917235074,76.80841684860862,2024-02-24 07:00:00,110,2500
28.66462103186689,77.52622699642266,2024-04-01 06:00:00,111,2112
28.461890691836185,77.09437073635011,2024-02-28 21:00:00,112,1592
28.544765299320524,77.08261849723439,2024-01-17 14:00:00,113,1116
28.763375655153517,77.1252724351064,2024-03-12 12:00:00,114,2453
28.441418226351384,77.34822624424714,2024-04-24 08:00:00,115,3294
28.9852914272739,77.10081418883975,2024-02-21 00:00:00,116,1399
28.90681562386817,77.09906484954176,2024-03-05 19:00:00,117,1337
28.87557036476075,76.85077190370275,2024-03-28 03:00:00,118,3450
28.645674431820083,77.13331333154154,2024-04-09 14:00:00,119,3022
28.801847072561955,76.919582781635,2024-01-01 14:00:00,120,2910
28.76727837513019,77.48447140324782,2024-01-07 20:00:00,121,2369
28.81987728124386,77.06760886655783,2024-02-27 23:00:00,122,404
28.367555456911912,77.56869391844933,2024-01-14 10:00:00,123,602
28.63264592173649,77.34762240205359,2024-04-20 18:00:00,124,225
28.333291339089513,77.40492122786186,2024-03-25 13:00:00,125,1257
28.695192655395616,77.5582009451222,2024-03-14 21:00:00,126,134
28.56388896986623,76.99114781265332,2024-03-11 01:00:00,127,1885
28.41561935109284,77.2538327757538,2024-02-28 08:00:00,128,111
28.38272237417804,76.83258064359565,2024-01-06 23:00:00,129,3982
28.77011565774217,76.88060695036455,2024-04-02 15:00:00,130,1988
28.43647437482951,77.09326953597503,2024-02-27 09:00:00,131,52
29.04009609470144,77.34600148049995,2024-02-17 03:00:00,132,724
28.764848911760318,77.46535488192443,2024-02-22 09:00:00,133,751
28.57749584362787,77.00512336197878,2024-02-26 01:00:00,134,2698
28.772732393185134,77.39926177091009,2024-04-22 23:00:00,135,3079
28.31824309682376,76.97943292595843,2024-01-24 10:00:00,136,1931
29.066847370593155,76.80484448489307,2024-01-22 05:00:00,137,2907
28.685842749554322,76.84353041996458,2024-01-15 21:00:00,138,374
28.926188181800228,77.26844689824458,2024-03-15 11:00:00,139,1255
28.366183999937952,77.19771803687544,2024-01-04 01:00:00,140,24
28.689326664670528,77.01634018234354,2024-04-05 00:00:00,141,1630
28.692565595483618,76.80523828688226,2024-03-28 18:00:00,142,147
29.050261163979986,77.25440827940272,2024-03-26 01:00:00,143,3164
28.757382441900862,77.45408530946372,2024-02-26 04:00:00,144,2133
28.678791520845564,76.8548359023387,2024-02-19 05:00:00,145,3013
28.513580530473515,77.38917956591504,2024-04-22 17:00:00,146,2346
28.56525519787404,77.30763408157125,2024-04-09 16:00:00,147,150
28.71653792197723,77.1834838177609,2024-01-22 05:00:00,148,1412
28.651129168244037,76.83867308398084,2024-02-01 01:00:00,149,49
28.317289663904265,77.53885713311384,2024-01-30 06:00:00,150,316
28.961033539355487,77.18195279114138,2024-02-26 17:00:00,151,3760
29.016928617471812,77.11968556870497,2024-03-17 15:00:00,152,3738
28.41219927119889,77.48918032167019,2024-01-27 12:00:00,153,479
28.74322891483124,77.47646258318699,2024-01-07 13:00:00,154,1623
28.386860592908356,77.38180876240001,2024-02-16 05:00:00,155,1156
28.83779207443185,77.46348798632,2024-03-01 09:00:00,156,1717
28.52498702707121,76.89946278478635,2024-03-21 16:00:00,157,2439
28.827538107753522,77.40873244406427,2024-01-15 19:00:00,158,1526
28.881595691429506,77.0624272663873,2024-03-23 17:00:00,159,3248
28.914917993534125,77.49399583477462,2024-01-20 08:00:00,160,238
28.386192756764718,77.09618517278949,2024-02-05 04:00:00,161,2334
29.03280947611009,76.84344316169606,2024-03-02 10:00:00,162,2842
28.484171192715905,77.13150418941629,2024-01-13 14:00:00,163,2222
28.329930044940944,77.40542162806109,2024-03-09 06:00:00,164,2659
28.743881975513187,77.20074564878351,2024-01-05 15:00:00,165,2476
28.596737827089953,77.41090712944717,2024-01-26 10:00:00,166,658
28.963831794505932,76.82821899269288,2024-03-08 21:00:00,167,3157
28.94660117765144,76.94173136288082,2024-02-02 13:00:00,168,1075
28.553711114258174,77.25088634483423,2024-02-21 21:00:00,169,713
29.062319516055798,77.10825100307811,2024-02-04 02:00:00,170,2188
28.532734270512094,77.34414059493616,2024-03-01 00:00:00,171,2541
28.71204570338537,77.57004338649634,2024-01-18 00:00:00,172,1507
28.504772072454085,77.32788956856041,2024-01-19 16:00:00,173,243
29.04883485603917,77.13389031590607,2024-04-25 21:00:00,174,3991
28.431686254065614,77.23389121475466,2024-02-09 20:00:00,175,3252
28.335928495513865,77.53026118535693,2024-03-24 01:00:00,176,1986
28.64807764800243,77.33839139732977,2024-01-02 00:00:00,177,1398
29.09390045124467,77.44254359820361,2024-01-14 07:00:00,178,3529
29.013341813003933,77.04121472728123,2024-04-04 12:00:00,179,1419
28.89888641556556,77.39545692547061,2024-02-12 20:00:00,180,819
29.01263399270282,76.91154509547188,2024-02-06 00:00:00,181,1009
29.01475731175829,77.39982049312417,2024-01-21 17:00:00,182,2225
28.71508668830916,77.50524687424193,2024-02-01 23:00:00,183,2987
28.552743241464636,77.52018597364274,2024-01-29 03:00:00,184,1287
28.917609945688792,76.89327204884212,2024-04-05 16:00:00,185,772
28.82932901053421,77.46390564205899,2024-04-22 17:00:00,186,3738
28.598926183098968,76.88794921821443,2024-01-05 04:00:00,187,388
28.375573334449214,77.18271756262621,2024-01-17 09:00:00,188,2205
28.897431689079223,77.34601722374893,2024-03-16 06:00:00,189,711
28.509968412738292,77.1873992892094,2024-04-15 13:00:00,190,2616
29.049450520427023,77.07192768176812,2024-02-08 00:00:00,191,1501
28.49277646000455,77.34705692599668,2024-04-11 00:00:00,192,305
28.39820634592919,77.32870302008551,2024-01-01 13:00:00,193,670
28.964890137699925,77.26631412413245,2024-03-30 05:00:00,194,1951
28.422627453299597,77.22274293182139,2024-04-23 04:00:00,195,579
28.443414646526193,77.36459191929787,2024-02-29 14:00:00,196,2318
28.779506233216676,77.12242964536092,2024-03-11 02:00:00,197,3202
28.99964963266997,76.85501459819386,2024-02-01 00:00:00,198,1162
28.45714773257166,77.22996360815297,2024-04-04 05:00:00,199,3748
28.548258938320078,77.37876444179507,2024-04-09 17:00:00,200,2943
28.92192387059294,77.03932792609285,2024-04-09 23:00:00,201,342
29.077461140848776,76.91260091050874,2024-04-10 02:00:00,202,1866
28.700592948961873,77.5294729553297,2024-01-10 06:00:00,203,2216
28.415118002041,77.49099973179695,2024-03-04 00:00:00,204,2245
28.31114903016656,77.29474737543305,2024-03-02 02:00:00,205,1842
28.483724823999086,77.42928572296326,2024-01-06 17:00:00,206,1444
28.405457774229216,77.57504425181953,2024-04-06 03:00:00,207,2276
28.842126938890285,77.25540718458147,2024-01-24 03:00:00,208,2706
28.397466003702824,76.99534534768027,2024-02-20 23:00:00,209,3391
28.70506394529651,77.31104959242609,2024-01-07 17:00:00,210,413
28.85540994851431,77.53167494088036,2024-04-04 17:00:00,211,555
28.764893287376722,77.35211856111879,2024-01-22 13:00:00,212,2025
28.459820521328048,76.82099231291951,2024-03-02 23:00:00,213,1697
28.94329962094581,77.53370608309001,2024-03-02 00:00:00,214,3582
28.872325703692642,77.40294020420318,2024-01-12 12:00:00,215,2295
28.891187203132436,77.12146481071791,2024-04-12 12:00:00,216,941
28.404846201245853,77.58999351147925,2024-01-01 18:00:00,217,3401
28.399003042920278,77.37734346626843,2024-03-19 09:00:00,218,3473
29.042050040805208,77.46035286546855,2024-01-21 15:00:00,219,164
28.618062555059954,77.55453324739986,2024-03-13 02:00:00,220,3540
28.540758953424753,76.83166277177685,2024-01-28 02:00:00,221,1455
28.69086723628123,77.41953587522934,2024-03-30 18:00:00,222,922
28.830291370210865,77.10907714828623,2024-03-08 16:00:00,223,462
29.064498605637578,77.49526001031902,2024-03-17 18:00:00,224,323
28.529156981505643,77.50311668474659,2024-04-28 10:00:00,225,240
29.039846743449623,77.46289477640215,2024-02-23 05:00:00,226,3057
28.319887593109005,77.42336046852223,2024-04-01 01:00:00,227,3617
28.74415843386146,77.43542626769994,2024-04-07 20:00:00,228,3834
28.807180089344868,77.03724200057728,2024-02-08 22:00:00,229,2041
28.384717923000604,77.12522256490111,2024-02-07 05:00:00,230,1023
28.41227167765113,76.89204391256244,2024-03-25 17:00:00,231,3555
28.635291455453043,77.46447321748929,2024-04-21 08:00:00,232,3652
29.072985529714547,77.31680518065973,2024-01-02 19:00:00,233,1604
28.7768340425875,77.29017337209329,2024-01-14 22:00:00,234,833
29.04641857728017,76.99686243128524,2024-01-21 06:00:00,235,3357
28.943488732490376,77.29202886724127,2024-03-17 12:00:00,236,1437
28.673905281244235,77.16364138014492,2024-02-20 11:00:00,237,2146
28.92781075940175,77.59621504533249,2024-03-01 01:00:00,238,3543
28.314269427181593,77.49045461818994,2024-02-08 01:00:00,239,666
28.38731519741259,77.22078630552524,2024-02-21 02:00:00,240,1216
28.96354289190619,77.44676445383894,2024-04-02 23:00:00,241,847
28.93745367066013,76.93160400068666,2024-02-21 13:00:00,242,3023
28.486112593573147,76.88112039930128,2024-02-17 03:00:00,243,470
28.724615672479242,77.30452063974029,2024-01-06 01:00:00,244,588
28.78481265656001,77.38142866235111,2024-02-15 09:00:00,245,1323
28.99419116302081,76.84244515145558,2024-03-31 04:00:00,246,1515
28.78248572587098,76.96077068095825,2024-01-17 11:00:00,247,2981
28.630057255418944,77.22981438153798,2024-02-12 06:00:00,248,3763
28.599347234725748,76.85025327967105,2024-02-04 05:00:00,249,2379
28.640705669098807,77.13924226902695,2024-02-27 04:00:00,250,905
28.82154482046398,77.18566382356664,2024-04-08 13:00:00,251,2644
28.99399250540186,77.53744778571067,2024-04-11 17:00:00,252,2807
28.66311750566104,77.0525411971167,2024-02-16 01:00:00,253,338
28.498271650361087,76.93493477874803,2024-03-10 06:00:00,254,3678
28.489329890398064,76.80600660697517,2024-04-08 02:00:00,255,2045
28.89681142419476,76.89728648483492,2024-04-12 04:00:00,256,3140
28.953255010739127,77.40069279905693,2024-03-13 07:00:00,257,206
28.3842224638833,77.15593750597291,2024-01-17 10:00:00,258,3792
28.353247085564142,76.95898003418925,2024-02-15 05:00:00,259,3889
28.775546931005163,77.54642215545765,2024-02-03 19:00:00,260,3775
28.41693859535416,77.43003065475098,2024-03-22 14:00:00,261,2116
28.959731352365075,76.89149175307988,2024-01-28 08:00:00,262,455
28.54826773913926,77.01516588391468,2024-01-05 02:00:00,263,1806
28.415097546376916,77.47955318602104,2024-04-16 08:00:00,264,2407
29.036776377989963,77.35394533423793,2024-01-14 06:00:00,265,1794
28.432425378188224,77.5564361714099,2024-04-03 18:00:00,266,1708
28.52777606587035,76.86099955045572,2024-04-24 14:00:00,267,1400
28.42289071615365,77.42032897833498,2024-04-10 02:00:00,268,2731
28.392392050932283,76.86112913267485,2024-02-28 15:00:00,269,2291
28.316918413069153,77.06932954855374,2024-03-09 05:00:00,270,2970
28.34431632733141,77.40053501454025,2024-03-27 03:00:00,271,321
28.439713176748683,77.3688079794021,2024-01-27 11:00:00,272,981
28.34270554610174,76.80169425851219,2024-02-20 18:00:00,273,3515
28.772915052888777,76.96155434628048,2024-02-15 05:00:00,274,3199
28.844571621439606,77.42285894124285,2024-02-02 18:00:00,275,2695
28.614904365465623,76.90091801009177,2024-03-07 00:00:00,276,1637
28.55439287756164,77.06110312476768,2024-02-20 10:00:00,277,1712
28.703620989617786,76.94711160551705,2024-01-03 06:00:00,278,2627
29.000003953787687,76.88916362832852,2024-01-11 22:00:00,279,3085
28.980905301457767,77.4693005962584,2024-03-17 18:00:00,280,1711
28.334780049610234,76.84907339588146,2024-03-07 04:00:00,281,3590
28.44519872767722,77.22883995865834,2024-04-12 14:00:00,282,1385
28.48939589688352,77.35413640936738,2024-01-09 19:00:00,283,1282
28.49951006066577,76.8460721749235,2024-02-09 01:00:00,284,2775
28.75698612139422,77.30674141651849,2024-02-16 11:00:00,285,3162
28.633009940562555,77.0672524121929,2024-03-22 13:00:00,286,2168
28.339403295942077,77.46683617901927,2024-02-22 09:00:00,287,3806
28.59889131076766,77.43812769777432,2024-02-28 00:00:00,288,3411
28.71900235897411,77.43512402977332,2024-04-20 10:00:00,289,829
28.381337522322973,77.11893078732965,2024-01-01 11:00:00,290,3144
28.966766843030847,77.45803855180033,2024-04-17 04:00:00,291,3242
28.341569493172084,77.30398560320882,2024-02-04 01:00:00,292,3473
29.03987349521445,77.10294685224122,2024-01-05 20:00:00,293,2102
28.3792905132639,76.86453596436434,2024-03-04 08:00:00,294,3063
28.974859961278202,76.85345513014299,2024-01-26 10:00:00,295,2896
29.022122515142094,77.0011213075507,2024-03-27 23:00:00,296,3667
29.083656544469275,77.03966771560373,2024-04-01 03:00:00,297,1188
28.941620704218877,77.54202263315771,2024-02-18 05:00:00,298,627
28.923582032617063,77.59995044309521,2024-04-03 15:00:00,299,3066
28.813986620796438,76.91493907796014,2024-01-23 08:00:00,300,2562
28.923197083662505,77.55421459197018,2024-02-10 07:00:00,301,3905
28.407641766730517,77.36523200934819,2024-01-08 07:00:00,302,330
28.728854428758112,77.19888653469322,2024-03-18 00:00:00,303,140
28.711378296152333,77.56374931147911,2024-03-26 18:00:00,304,1999
28.986057715298045,77.37095454585703,2024-04-01 12:00:00,305,2429
28.670239492474813,77.27492361769526,2024-02-13 19:00:00,306,3445
28.608071596880283,76.9676214112158,2024-04-10 13:00:00,307,2673
28.811650616989688,76.99555516149663,2024-03-18 15:00:00,308,2902
28.513170654000678,77.529201388853,2024-03-10 00:00:00,309,1552
28.411814728763165,76.97203102495567,2024-01-27 14:00:00,310,2332
28.682301819219,76.82584481143573,2024-04-11 00:00:00,311,562
28.633511494875908,77.01298167830764,2024-03-31 13:00:00,312,2776
28.4860559524231,77.18444457568978,2024-04-15 01:00:00,313,562
28.594009448092102,77.10557180858572,2024-02-11 07:00:00,314,693
28.593113959861,77.54864239888805,2024-03-07 04:00:00,315,664
28.561996451530035,77.1348592355524,2024-01-07 06:00:00,316,3723
28.603571263781543,77.51124215013185,2024-03-12 20:00:00,317,696
28.84859467636476,77.27573034719141,2024-03-02 05:00:00,318,850
28.537501179657028,77.21929973792948,2024-04-08 06:00:00,319,3982
29.05908634137227,76.92815650612351,2024-03-28 18:00:00,320,668
29.03307841563054,77.01682553102418,2024-04-28 20:00:00,321,2175
28.684728342640064,77.49373342145522,2024-04-21 21:00:00,322,560
28.56268896400375,77.42396576918621,2024-01-21 03:00:00,323,1791
28.728347831864003,77.15793869155927,2024-04-26 12:00:00,324,3744
28.9788483910189,77.52721772341462,2024-01-04 14:00:00,325,1315
28.822069872448083,77.45534296246949,2024-02-24 18:00:00,326,1843
28.943513462357664,76.8896674665032,2024-04-21 22:00:00,327,3504
28.72617782085259,77.28474439504184,2024-03-14 10:00:00,328,2132
28.8063341034141,77.43907456539264,2024-04-29 00:00:00,329,3794
28.53052449134597,77.44667530234733,2024-03-07 20:00:00,330,1516
28.887914529848235,76.8730729423281,2024-03-22 18:00:00,331,927
28.461923674500575,76.97968893562428,2024-03-05 00:00:00,332,110
28.855838503054798,77.13043145344713,2024-04-21 06:00:00,333,1582
28.988575254660716,77.00130487555295,2024-01-14 17:00:00,334,267
28.405682269841236,76.88715051735839,2024-02-16 17:00:00,335,2304
28.791503792433538,77.30304034372877,2024-03-21 12:00:00,336,64
28.37607659858395,77.20597876123018,2024-02-29 04:00:00,337,412
28.88057250261714,76.92399180343884,2024-04-25 19:00:00,338,2156
28.367594575058817,77.26910559702166,2024-03-10 20:00:00,339,2430
29.0487518581605,76.84961196272516,2024-01-16 05:00:00,340,774
28.409926344030243,77.10643284741865,2024-03-14 14:00:00,341,2970
29.067104196727264,77.4340143708323,2024-02-07 10:00:00,342,1609
28.940707340868077,77.51203970925216,2024-02-26 09:00:00,343,749
28.774945603573084,76.99618770623964,2024-01-10 05:00:00,344,1841
28.92609928370364,77.48760703919137,2024-04-14 07:00:00,345,3691
28.93609187118647,77.51340622410207,2024-02-18 08:00:00,346,2130
29.056821650253866,77.28550584368315,2024-04-06 17:00:00,347,3418
28.502706683071352,77.58574231809982,2024-02-27 19:00:00,348,3571
28.77206071628665,76.99694065791424,2024-04-23 19:00:00,349,906
28.37603935805152,76.85517938568184,2024-02-12 23:00:00,350,173
28.7929325600193,77.47475452150684,2024-01-13 18:00:00,351,2684
28.437033043274234,77.19274452735964,2024-02-27 04:00:00,352,1977
28.751960489177954,77.07716310328145,2024-01-05 02:00:00,353,1439
28.75794441122708,76.84418626519272,2024-04-06 08:00:00,354,528
28.672788122384983,76.85169958305684,2024-04-20 06:00:00,355,590
28.7181054204105,76.87257316054551,2024-01-26 16:00:00,356,3706
28.911138712005272,76.94691401644452,2024-01-07 08:00:00,357,573
28.939395773209654,77.57632073937884,2024-03-31 22:00:00,358,3669
28.693722572460345,77.02512331364971,2024-03-23 16:00:00,359,1062
28.77967475321809,77.45363784036181,2024-04-05 04:00:00,360,560
29.04498898855208,76.81553102431955,2024-03-09 07:00:00,361,2080
28.395786870800897,77.05745204887856,2024-03-10 17:00:00,362,470
28.39368285272009,77.52495394638883,2024-02-02 13:00:00,363,1090
28.370167209528617,76.94803262630519,2024-02-07 20:00:00,364,440
28.826290628032424,77.02721881633077,2024-03-16 17:00:00,365,80
28.634886640632303,77.46121190537043,2024-04-22 09:00:00,366,393
28.919457132913475,76.89711334916166,2024-02-07 03:00:00,367,3873
28.836985130646873,76.8425465526179,2024-02-13 16:00:00,368,633
28.56691020666259,77.5727814039898,2024-03-11 16:00:00,369,885
29.01869323788923,77.12383340694974,2024-01-06 23:00:00,370,623
28.910025717656524,77.32629701582249,2024-03-19 08:00:00,371,301
28.51642795272814,76.90169272912108,2024-01-17 07:00:00,372,654
28.591353614217645,76.9761419182935,2024-03-22 23:00:00,373,412
28.55155198416341,77.16798460652794,2024-04-16 23:00:00,374,595
28.4260893189,77.34012257394302,2024-04-19 22:00:00,375,1828
28.418226698033752,77.03459832890127,2024-01-18 23:00:00,376,1512
29.048901970700594,77.50770700083203,2024-03-12 16:00:00,377,720
28.650323229759003,77.4249152028986,2024-02-23 16:00:00,378,1016
28.606655858221927,77.24124631268683,2024-02-28 19:00:00,379,1864
28.883748566941904,77.16736894675172,2024-03-24 00:00:00,380,1668
28.74239445220232,77.29563403419401,2024-04-28 21:00:00,381,482
29.04891198947077,77.38533053315763,2024-03-09 20:00:00,382,3575
28.924241195127514,76.90796023623257,2024-03-07 12:00:00,383,1558
28.683495651299634,77.4821130900487,2024-03-19 09:00:00,384,1408
28.60108757878466,77.1915222269262,2024-03-01 14:00:00,385,2296
29.08930523593946,77.54827519184764,2024-02-11 20:00:00,386,1146
28.874208188802914,77.56443391689129,2024-04-08 19:00:00,387,2489
29.060955728003073,76.82457345681446,2024-03-20 11:00:00,388,3657
28.394782861773635,77.10758478061511,2024-03-08 20:00:00,389,3378
28.980426943352626,77.22097873059701,2024-01-02 02:00:00,390,1287
28.809659107192967,77.23167639050189,2024-02-03 01:00:00,391,379
28.39753734266809,77.4579146934776,2024-02-01 14:00:00,392,488
28.770606399975378,76.91288318994302,2024-03-18 22:00:00,393,843
28.84887709208436,77.29798615175594,2024-01-15 19:00:00,394,2476
28.30984214871088,77.55407759027621,2024-02-15 19:00:00,395,1973
28.6634543694734,77.59735295504342,2024-02-24 15:00:00,396,1127
28.960319608957057,76.8080684327838,2024-03-29 21:00:00,397,783
28.536287220275273,77.57805382631875,2024-01-18 11:00:00,398,2080
28.666838465438843,76.89776802222423,2024-03-13 17:00:00,399,3845
28.653851301654313,77.22956043017548,2024-03-06 16:00:00,400,3072
28.541541913153996,76.99709584742675,2024-03-29 16:00:00,401,1026
29.034753516412444,77.28511282991522,2024-01-22 16:00:00,402,2262
28.925035228345212,76.82962127336032,2024-03-12 23:00:00,403,2033
28.38847072879689,76.99066614453824,2024-02-19 17:00:00,404,3235
29.09762772627006,77.04046050655917,2024-02-01 02:00:00,405,1378
29.0033600194462,77.53248574566375,2024-01-09 21:00:00,406,1379
28.52712675029123,77.26690363747876,2024-02-15 16:00:00,407,1792
28.96951726372875,77.36656777788778,2024-02-22 19:00:00,408,675
28.385135625497107,77.34081214665365,2024-01-07 02:00:00,409,3479
29.09928378437939,77.11383066927934,2024-04-06 22:00:00,410,1579
28.83254778888523,76.81121685484966,2024-03-23 22:00:00,411,3444
28.82010001244704,76.88561661061296,2024-02-08 00:00:00,412,1648
28.372352581587307,77.16704678752296,2024-01-06 15:00:00,413,2703
29.017626719117303,77.55303582309432,2024-03-25 18:00:00,414,2864
